ProductionEventID,EventTimestamp,DateKey,UnitCode,ShiftKey,ClockHour,HourOfShift,AreaID,ActivityID,Quantity,UnitOfMeasure,EventDurationMinutes,HaulDistanceKm,RoadConditionIndex,CongestionIndex,PayloadTonnes,MaterialType,SourceSystem
P-0115016,2026-05-24 14:00:00,20260524,LH-007,DAY-B,14,8,A03,ACT-LOAD,136.135,t,12.43,0.916,1.0,0.161,136.135,Ore,Pitram-SIM
P-0029977,2026-05-24 14:00:00,20260524,TR-004,DAY-B,14,8,A01,ACT-HAUL,50.779,t,35.2,1.939,0.793,0.092,50.779,Ore,Pitram-SIM
P-0038322,2026-05-24 14:00:00,20260524,TR-005,DAY-B,14,8,A01,ACT-HAUL,50.704,t,33.12,2.304,0.809,0.347,50.704,Ore,Pitram-SIM
P-0072377,2026-05-24 14:00:00,20260524,TR-009,DAY-B,14,8,A01,ACT-HAUL,44.486,t,32.39,2.184,0.703,0.126,44.486,Ore,Pitram-SIM
P-0096948,2026-05-24 14:00:00,20260524,TR-012,DAY-B,14,8,A01,ACT-HAUL,48.782,t,33.59,2.117,0.699,0.255,48.782,Ore,Pitram-SIM
P-0118902,2026-05-24 14:30:00,20260524,JD-004,DAY-B,14,8,A02,ACT-DEV,1.928,m,57.36,,,,,,DeswikOps-SIM
P-0029978,2026-05-24 14:30:00,20260524,TR-004,DAY-B,14,8,A01,ACT-HAUL,43.812,t,25.23,1.756,0.815,0.034,43.812,Ore,Pitram-SIM
P-0038323,2026-05-24 14:30:00,20260524,TR-005,DAY-B,14,8,A01,ACT-HAUL,43.607,t,32.08,1.927,0.945,0.275,43.607,Ore,Pitram-SIM
P-0046586,2026-05-24 14:30:00,20260524,TR-006,DAY-B,14,8,A01,ACT-HAUL,51.884,t,24.61,1.756,0.732,0.148,51.884,Ore,Pitram-SIM
P-0096949,2026-05-24 14:30:00,20260524,TR-012,DAY-B,14,8,A01,ACT-HAUL,37.937,t,29.21,1.897,0.722,0.251,37.937,Ore,Pitram-SIM
P-0136706,2026-05-24 14:30:00,20260524,UV-003,DAY-B,14,8,A04,ACT-AUX,1.11,trips,43.62,,,,,,DeswikOps-SIM
P-0130742,2026-05-24 14:30:00,20260524,UV-004,DAY-B,14,8,A04,ACT-AUX,0.821,trips,36.58,,,,,,DeswikOps-SIM
P-0116664,2026-05-24 15:00:00,20260524,LH-005,DAY-B,15,9,A01,ACT-LOAD,167.264,t,41.49,0.721,0.797,0.218,167.264,Ore,Pitram-SIM
P-0029979,2026-05-24 15:00:00,20260524,TR-004,DAY-B,15,9,A01,ACT-HAUL,37.433,t,38.25,2.35,0.962,0.366,37.433,Ore,Pitram-SIM
P-0046587,2026-05-24 15:00:00,20260524,TR-006,DAY-B,15,9,A01,ACT-HAUL,48.399,t,30.98,2.136,0.937,0.132,48.399,Ore,Pitram-SIM
P-0088576,2026-05-24 15:00:00,20260524,TR-011,DAY-B,15,9,A01,ACT-HAUL,46.325,t,27.14,1.954,0.765,0.063,46.325,Ore,Pitram-SIM
P-0096950,2026-05-24 15:00:00,20260524,TR-012,DAY-B,15,9,A01,ACT-HAUL,46.178,t,36.79,2.303,0.85,0.442,46.178,Ore,Pitram-SIM
P-0129411,2026-05-24 15:30:00,20260524,BT-002,DAY-B,15,9,A03,ACT-GS,1.034,bolts,31.08,,,,,,DeswikOps-SIM
P-0114491,2026-05-24 15:30:00,20260524,LH-005,DAY-B,15,9,A01,ACT-LOAD,208.65,t,23.84,0.751,0.756,0.404,208.65,Ore,Pitram-SIM
P-0029980,2026-05-24 15:30:00,20260524,TR-004,DAY-B,15,9,A01,ACT-HAUL,49.824,t,30.81,1.76,0.639,0.094,49.824,Ore,Pitram-SIM
P-0046588,2026-05-24 15:30:00,20260524,TR-006,DAY-B,15,9,A01,ACT-HAUL,44.744,t,31.89,2.064,0.82,0.338,44.744,Ore,Pitram-SIM
P-0132215,2026-05-24 15:30:00,20260524,UV-003,DAY-B,15,9,A02,ACT-AUX,1.277,trips,36.13,,,,,,DeswikOps-SIM
P-0105705,2026-05-24 16:00:00,20260524,LH-003,DAY-B,16,10,A01,ACT-LOAD,123.862,t,31.97,1.069,0.83,0.257,123.862,Ore,Pitram-SIM
P-0106405,2026-05-24 16:00:00,20260524,LH-007,DAY-B,16,10,A02,ACT-LOAD,163.09,t,16.44,0.409,0.85,0.407,163.09,Ore,Pitram-SIM
P-0029981,2026-05-24 16:00:00,20260524,TR-004,DAY-B,16,10,A01,ACT-HAUL,38.145,t,31.32,2.271,0.766,0.127,38.145,Ore,Pitram-SIM
P-0046589,2026-05-24 16:00:00,20260524,TR-006,DAY-B,16,10,A01,ACT-HAUL,46.345,t,33.12,2.184,0.835,0.35,46.345,Ore,Pitram-SIM
P-0055083,2026-05-24 16:00:00,20260524,TR-007,DAY-B,16,10,A01,ACT-HAUL,45.785,t,31.24,2.011,0.77,0.268,45.785,Ore,Pitram-SIM
P-0125677,2026-05-24 16:30:00,20260524,BT-002,DAY-B,16,10,A03,ACT-GS,0.85,bolts,28.87,,,,,,DeswikOps-SIM
P-0110588,2026-05-24 16:30:00,20260524,LH-005,DAY-B,16,10,A01,ACT-LOAD,262.024,t,32.34,0.741,0.868,0.269,262.024,Ore,Pitram-SIM
P-0013278,2026-05-24 16:30:00,20260524,TR-002,DAY-B,16,10,A01,ACT-HAUL,42.126,t,28.52,1.757,0.709,0.545,42.126,Ore,Pitram-SIM
P-0029982,2026-05-24 16:30:00,20260524,TR-004,DAY-B,16,10,A01,ACT-HAUL,45.647,t,34.3,2.191,0.783,0.058,45.647,Ore,Pitram-SIM
P-0038324,2026-05-24 16:30:00,20260524,TR-005,DAY-B,16,10,A01,ACT-HAUL,49.775,t,33.4,2.017,0.886,0.321,49.775,Ore,Pitram-SIM
P-0046590,2026-05-24 16:30:00,20260524,TR-006,DAY-B,16,10,A01,ACT-HAUL,47.543,t,28.41,1.65,0.717,0.165,47.543,Ore,Pitram-SIM
P-0055084,2026-05-24 16:30:00,20260524,TR-007,DAY-B,16,10,A01,ACT-HAUL,45.536,t,35.1,1.954,0.687,0.698,45.536,Ore,Pitram-SIM
P-0063639,2026-05-24 16:30:00,20260524,TR-008,DAY-B,16,10,A01,ACT-HAUL,47.005,t,30.51,2.163,0.926,0.267,47.005,Ore,Pitram-SIM
P-0072378,2026-05-24 16:30:00,20260524,TR-009,DAY-B,16,10,A01,ACT-HAUL,37.296,t,31.42,1.825,0.778,0.314,37.296,Ore,Pitram-SIM
P-0111556,2026-05-24 17:00:00,20260524,LH-002,DAY-B,17,11,A01,ACT-LOAD,179.575,t,22.74,0.918,0.918,0.385,179.575,Ore,Pitram-SIM
P-0109478,2026-05-24 17:00:00,20260524,LH-003,DAY-B,17,11,A01,ACT-LOAD,264.168,t,24.64,0.567,0.904,0.327,264.168,Ore,Pitram-SIM
P-0013279,2026-05-24 17:00:00,20260524,TR-002,DAY-B,17,11,A03,ACT-HAUL,39.546,t,38.43,2.063,0.703,0.297,39.546,Ore,Pitram-SIM
P-0029983,2026-05-24 17:00:00,20260524,TR-004,DAY-B,17,11,A01,ACT-HAUL,45.488,t,34.26,2.147,0.837,0.195,45.488,Ore,Pitram-SIM
P-0038325,2026-05-24 17:00:00,20260524,TR-005,DAY-B,17,11,A01,ACT-HAUL,46.468,t,29.95,1.979,0.694,0.029,46.468,Ore,Pitram-SIM
P-0046591,2026-05-24 17:00:00,20260524,TR-006,DAY-B,17,11,A01,ACT-HAUL,43.09,t,33.43,1.903,0.803,0.248,43.09,Ore,Pitram-SIM
P-0055085,2026-05-24 17:00:00,20260524,TR-007,DAY-B,17,11,A01,ACT-HAUL,51.316,t,31.81,2.133,0.678,0.077,51.316,Ore,Pitram-SIM
P-0063640,2026-05-24 17:00:00,20260524,TR-008,DAY-B,17,11,A01,ACT-HAUL,47.646,t,29.48,1.818,0.663,0.228,47.646,Ore,Pitram-SIM
P-0072379,2026-05-24 17:00:00,20260524,TR-009,DAY-B,17,11,A01,ACT-HAUL,41.511,t,36.97,1.973,0.763,0.428,41.511,Ore,Pitram-SIM
P-0129422,2026-05-24 17:30:00,20260524,BT-002,DAY-B,17,11,A03,ACT-GS,1.711,bolts,32.94,,,,,,DeswikOps-SIM
P-0107625,2026-05-24 17:30:00,20260524,LH-002,DAY-B,17,11,A01,ACT-LOAD,192.916,t,38.59,0.487,0.881,0.079,192.916,Ore,Pitram-SIM
P-0104153,2026-05-24 17:30:00,20260524,LH-003,DAY-B,17,11,A01,ACT-LOAD,217.787,t,37.08,0.84,0.876,0.091,217.787,Ore,Pitram-SIM
P-0013280,2026-05-24 17:30:00,20260524,TR-002,DAY-B,17,11,A01,ACT-HAUL,37.075,t,31.58,1.947,0.682,0.306,37.075,Ore,Pitram-SIM
P-0029984,2026-05-24 17:30:00,20260524,TR-004,DAY-B,17,11,A01,ACT-HAUL,50.922,t,27.29,1.842,0.942,0.026,50.922,Ore,Pitram-SIM
P-0038326,2026-05-24 17:30:00,20260524,TR-005,DAY-B,17,11,A01,ACT-HAUL,46.4,t,33.24,2.072,0.741,0.222,46.4,Ore,Pitram-SIM
P-0046592,2026-05-24 17:30:00,20260524,TR-006,DAY-B,17,11,A04,ACT-HAUL,46.647,t,34.14,1.954,0.758,0.12,46.647,Ore,Pitram-SIM
P-0055086,2026-05-24 17:30:00,20260524,TR-007,DAY-B,17,11,A01,ACT-HAUL,40.74,t,25.75,2.295,0.671,0.228,40.74,Ore,Pitram-SIM
P-0063641,2026-05-24 17:30:00,20260524,TR-008,DAY-B,17,11,A01,ACT-HAUL,40.257,t,31.67,1.97,0.75,0.042,40.257,Ore,Pitram-SIM
P-0072380,2026-05-24 17:30:00,20260524,TR-009,DAY-B,17,11,A01,ACT-HAUL,42.716,t,33.57,2.025,0.735,0.156,42.716,Ore,Pitram-SIM
P-0088577,2026-05-24 17:30:00,20260524,TR-011,DAY-B,17,11,A01,ACT-HAUL,39.139,t,36.95,2.35,0.854,0.064,39.139,Ore,Pitram-SIM
P-0013281,2026-05-24 18:00:00,20260524,TR-002,NIGHT-A,18,0,A01,ACT-HAUL,42.733,t,31.25,1.706,0.838,0.268,42.733,Ore,Pitram-SIM
P-0029985,2026-05-24 18:00:00,20260524,TR-004,NIGHT-A,18,0,A01,ACT-HAUL,46.049,t,28.1,1.86,0.818,0.138,46.049,Ore,Pitram-SIM
P-0038327,2026-05-24 18:00:00,20260524,TR-005,NIGHT-A,18,0,A01,ACT-HAUL,48.858,t,33.86,2.173,0.625,0.264,48.858,Ore,Pitram-SIM
P-0046593,2026-05-24 18:00:00,20260524,TR-006,NIGHT-A,18,0,A01,ACT-HAUL,52.928,t,32.75,1.965,0.744,0.196,52.928,Ore,Pitram-SIM
P-0055087,2026-05-24 18:00:00,20260524,TR-007,NIGHT-A,18,0,A04,ACT-HAUL,42.404,t,33.6,1.852,0.899,0.116,42.404,Ore,Pitram-SIM
P-0063642,2026-05-24 18:00:00,20260524,TR-008,NIGHT-A,18,0,A01,ACT-HAUL,36.72,t,29.7,2.139,0.936,0.061,36.72,Ore,Pitram-SIM
P-0072381,2026-05-24 18:00:00,20260524,TR-009,NIGHT-A,18,0,A01,ACT-HAUL,42.985,t,32.62,1.936,0.79,0.464,42.985,Ore,Pitram-SIM
P-0088578,2026-05-24 18:00:00,20260524,TR-011,NIGHT-A,18,0,A04,ACT-HAUL,53.34,t,30.38,2.02,0.94,0.374,53.34,Ore,Pitram-SIM
P-0096951,2026-05-24 18:00:00,20260524,TR-012,NIGHT-A,18,0,A01,ACT-HAUL,40.4,t,30.36,1.923,0.822,0.393,40.4,Ore,Pitram-SIM
P-0117317,2026-05-24 18:30:00,20260524,LH-003,NIGHT-A,18,0,A01,ACT-LOAD,149.409,t,42.49,0.724,0.898,0.101,149.409,Ore,Pitram-SIM
P-0112318,2026-05-24 18:30:00,20260524,LH-007,NIGHT-A,18,0,A01,ACT-LOAD,145.657,t,28.6,0.378,0.851,0.297,145.657,Ore,Pitram-SIM
P-0013282,2026-05-24 18:30:00,20260524,TR-002,NIGHT-A,18,0,A01,ACT-HAUL,44.529,t,28.32,2.035,0.709,0.24,44.529,Ore,Pitram-SIM
P-0029986,2026-05-24 18:30:00,20260524,TR-004,NIGHT-A,18,0,A01,ACT-HAUL,44.03,t,30.77,1.913,1.0,0.212,44.03,Ore,Pitram-SIM
P-0038328,2026-05-24 18:30:00,20260524,TR-005,NIGHT-A,18,0,A01,ACT-HAUL,45.981,t,29.75,1.857,0.716,0.173,45.981,Ore,Pitram-SIM
P-0055088,2026-05-24 18:30:00,20260524,TR-007,NIGHT-A,18,0,A01,ACT-HAUL,48.251,t,31.6,2.087,0.728,0.19,48.251,Ore,Pitram-SIM
P-0063643,2026-05-24 18:30:00,20260524,TR-008,NIGHT-A,18,0,A01,ACT-HAUL,33.579,t,25.3,1.763,0.82,0.271,33.579,Ore,Pitram-SIM
P-0072382,2026-05-24 18:30:00,20260524,TR-009,NIGHT-A,18,0,A01,ACT-HAUL,46.938,t,38.07,2.224,0.934,0.115,46.938,Ore,Pitram-SIM
P-0088579,2026-05-24 18:30:00,20260524,TR-011,NIGHT-A,18,0,A01,ACT-HAUL,47.175,t,32.61,1.964,0.809,0.058,47.175,Ore,Pitram-SIM
P-0096952,2026-05-24 18:30:00,20260524,TR-012,NIGHT-A,18,0,A01,ACT-HAUL,53.916,t,27.96,2.229,0.97,0.08,53.916,Ore,Pitram-SIM
P-0124622,2026-05-24 19:00:00,20260524,BT-002,NIGHT-A,19,1,A03,ACT-GS,1.529,bolts,37.33,,,,,,DeswikOps-SIM
P-0116991,2026-05-24 19:00:00,20260524,LH-006,NIGHT-A,19,1,A01,ACT-LOAD,138.043,t,26.7,0.612,0.831,0.244,138.043,Ore,Pitram-SIM
P-0013283,2026-05-24 19:00:00,20260524,TR-002,NIGHT-A,19,1,A01,ACT-HAUL,47.711,t,25.42,1.864,0.922,0.21,47.711,Ore,Pitram-SIM
P-0029987,2026-05-24 19:00:00,20260524,TR-004,NIGHT-A,19,1,A01,ACT-HAUL,46.681,t,29.54,1.939,0.82,0.29,46.681,Ore,Pitram-SIM
P-0038329,2026-05-24 19:00:00,20260524,TR-005,NIGHT-A,19,1,A01,ACT-HAUL,42.128,t,31.33,2.189,0.905,0.178,42.128,Ore,Pitram-SIM
P-0055089,2026-05-24 19:00:00,20260524,TR-007,NIGHT-A,19,1,A01,ACT-HAUL,50.288,t,36.5,2.021,0.857,0.324,50.288,Ore,Pitram-SIM
P-0088580,2026-05-24 19:00:00,20260524,TR-011,NIGHT-A,19,1,A01,ACT-HAUL,43.847,t,32.42,2.133,0.898,0.406,43.847,Ore,Pitram-SIM
P-0096953,2026-05-24 19:00:00,20260524,TR-012,NIGHT-A,19,1,A01,ACT-HAUL,43.143,t,35.79,1.855,0.832,0.123,43.143,Ore,Pitram-SIM
P-0116847,2026-05-24 19:30:00,20260524,LH-001,NIGHT-A,19,1,A01,ACT-LOAD,219.773,t,31.32,0.72,0.904,0.122,219.773,Ore,Pitram-SIM
P-0115669,2026-05-24 19:30:00,20260524,LH-007,NIGHT-A,19,1,A01,ACT-LOAD,219.483,t,28.13,0.459,0.945,0.107,219.483,Ore,Pitram-SIM
P-0013284,2026-05-24 19:30:00,20260524,TR-002,NIGHT-A,19,1,A01,ACT-HAUL,43.849,t,31.0,2.061,0.925,0.408,43.849,Ore,Pitram-SIM
P-0029988,2026-05-24 19:30:00,20260524,TR-004,NIGHT-A,19,1,A01,ACT-HAUL,46.054,t,31.52,1.816,0.846,0.551,46.054,Ore,Pitram-SIM
P-0088581,2026-05-24 19:30:00,20260524,TR-011,NIGHT-A,19,1,A01,ACT-HAUL,37.54,t,37.86,2.094,0.785,0.21,37.54,Ore,Pitram-SIM
P-0096954,2026-05-24 19:30:00,20260524,TR-012,NIGHT-A,19,1,A01,ACT-HAUL,40.781,t,29.71,2.293,0.779,0.279,40.781,Ore,Pitram-SIM
P-0128369,2026-05-24 20:00:00,20260524,BT-006,NIGHT-A,20,2,A03,ACT-GS,1.131,bolts,48.8,,,,,,DeswikOps-SIM
P-0013285,2026-05-24 20:00:00,20260524,TR-002,NIGHT-A,20,2,A01,ACT-HAUL,41.485,t,31.81,2.036,0.903,0.12,41.485,Ore,Pitram-SIM
P-0029989,2026-05-24 20:00:00,20260524,TR-004,NIGHT-A,20,2,A01,ACT-HAUL,50.757,t,36.3,2.059,0.698,0.44,50.757,Ore,Pitram-SIM
P-0088582,2026-05-24 20:00:00,20260524,TR-011,NIGHT-A,20,2,A01,ACT-HAUL,44.535,t,35.2,2.023,0.765,0.303,44.535,Ore,Pitram-SIM
P-0096955,2026-05-24 20:00:00,20260524,TR-012,NIGHT-A,20,2,A01,ACT-HAUL,47.008,t,31.35,1.922,0.847,0.241,47.008,Ore,Pitram-SIM
P-0107978,2026-05-24 20:30:00,20260524,LH-007,NIGHT-A,20,2,A01,ACT-LOAD,140.766,t,38.4,0.972,0.844,0.363,140.766,Ore,Pitram-SIM
P-0013286,2026-05-24 20:30:00,20260524,TR-002,NIGHT-A,20,2,A02,ACT-HAUL,49.358,t,31.64,2.166,0.806,0.297,49.358,Ore,Pitram-SIM
P-0046594,2026-05-24 20:30:00,20260524,TR-006,NIGHT-A,20,2,A01,ACT-HAUL,46.743,t,27.03,1.86,0.832,0.058,46.743,Ore,Pitram-SIM
P-0080625,2026-05-24 20:30:00,20260524,TR-010,NIGHT-A,20,2,A01,ACT-HAUL,49.467,t,32.33,2.142,1.0,0.396,49.467,Ore,Pitram-SIM
P-0096956,2026-05-24 20:30:00,20260524,TR-012,NIGHT-A,20,2,A01,ACT-HAUL,40.301,t,28.44,1.951,0.773,0.215,40.301,Ore,Pitram-SIM
P-0124357,2026-05-24 21:00:00,20260524,BT-006,NIGHT-A,21,3,A03,ACT-GS,1.416,bolts,32.74,,,,,,DeswikOps-SIM
P-0116425,2026-05-24 21:00:00,20260524,LH-007,NIGHT-A,21,3,A03,ACT-LOAD,177.321,t,29.03,0.842,0.798,0.099,177.321,Ore,Pitram-SIM
P-0013287,2026-05-24 21:00:00,20260524,TR-002,NIGHT-A,21,3,A01,ACT-HAUL,49.842,t,32.48,2.146,0.775,0.218,49.842,Ore,Pitram-SIM
P-0046595,2026-05-24 21:00:00,20260524,TR-006,NIGHT-A,21,3,A01,ACT-HAUL,45.92,t,30.75,1.808,0.871,0.406,45.92,Ore,Pitram-SIM
P-0080626,2026-05-24 21:00:00,20260524,TR-010,NIGHT-A,21,3,A02,ACT-HAUL,49.48,t,39.02,2.136,0.681,0.183,49.48,Ore,Pitram-SIM
P-0096957,2026-05-24 21:00:00,20260524,TR-012,NIGHT-A,21,3,A01,ACT-HAUL,50.788,t,28.36,1.947,0.633,0.189,50.788,Ore,Pitram-SIM
P-0119893,2026-05-24 21:30:00,20260524,JD-001,NIGHT-A,21,3,A02,ACT-DEV,2.1,m,68.69,,,,,,DeswikOps-SIM
P-0122641,2026-05-24 21:30:00,20260524,JD-003,NIGHT-A,21,3,A02,ACT-DEV,2.18,m,49.41,,,,,,DeswikOps-SIM
P-0013288,2026-05-24 21:30:00,20260524,TR-002,NIGHT-A,21,3,A01,ACT-HAUL,48.11,t,34.18,2.24,0.835,0.089,48.11,Ore,Pitram-SIM
P-0046596,2026-05-24 21:30:00,20260524,TR-006,NIGHT-A,21,3,A01,ACT-HAUL,44.309,t,30.86,2.096,0.679,0.212,44.309,Ore,Pitram-SIM
P-0055090,2026-05-24 21:30:00,20260524,TR-007,NIGHT-A,21,3,A01,ACT-HAUL,39.694,t,27.84,2.004,0.84,0.476,39.694,Ore,Pitram-SIM
P-0072383,2026-05-24 21:30:00,20260524,TR-009,NIGHT-A,21,3,A01,ACT-HAUL,55.11,t,32.21,2.173,0.802,0.139,55.11,Ore,Pitram-SIM
P-0080627,2026-05-24 21:30:00,20260524,TR-010,NIGHT-A,21,3,A01,ACT-HAUL,46.202,t,30.99,2.035,0.845,0.147,46.202,Ore,Pitram-SIM
P-0096958,2026-05-24 21:30:00,20260524,TR-012,NIGHT-A,21,3,A01,ACT-HAUL,45.072,t,28.11,1.93,0.813,0.066,45.072,Ore,Pitram-SIM
P-0117242,2026-05-24 22:00:00,20260524,LH-001,NIGHT-A,22,4,A01,ACT-LOAD,172.336,t,32.87,0.302,0.888,0.252,172.336,Ore,Pitram-SIM
P-0013289,2026-05-24 22:00:00,20260524,TR-002,NIGHT-A,22,4,A01,ACT-HAUL,51.07,t,31.15,2.263,0.802,0.315,51.07,Ore,Pitram-SIM
P-0055091,2026-05-24 22:00:00,20260524,TR-007,NIGHT-A,22,4,A01,ACT-HAUL,40.934,t,30.91,1.875,0.683,0.147,40.934,Ore,Pitram-SIM
P-0072384,2026-05-24 22:00:00,20260524,TR-009,NIGHT-A,22,4,A01,ACT-HAUL,45.757,t,34.29,2.103,0.79,0.206,45.757,Ore,Pitram-SIM
P-0096959,2026-05-24 22:00:00,20260524,TR-012,NIGHT-A,22,4,A01,ACT-HAUL,47.39,t,23.25,1.85,0.948,0.237,47.39,Ore,Pitram-SIM
P-0119186,2026-05-24 22:30:00,20260524,JD-003,NIGHT-A,22,4,A02,ACT-DEV,2.612,m,43.45,,,,,,DeswikOps-SIM
P-0013290,2026-05-24 22:30:00,20260524,TR-002,NIGHT-A,22,4,A01,ACT-HAUL,50.578,t,32.93,2.018,0.685,0.266,50.578,Ore,Pitram-SIM
P-0021643,2026-05-24 22:30:00,20260524,TR-003,NIGHT-A,22,4,A01,ACT-HAUL,47.482,t,42.49,2.35,0.845,0.072,47.482,Ore,Pitram-SIM
P-0055092,2026-05-24 22:30:00,20260524,TR-007,NIGHT-A,22,4,A01,ACT-HAUL,45.074,t,38.45,2.178,0.935,0.492,45.074,Ore,Pitram-SIM
P-0072385,2026-05-24 22:30:00,20260524,TR-009,NIGHT-A,22,4,A01,ACT-HAUL,44.165,t,37.76,2.158,0.824,0.241,44.165,Ore,Pitram-SIM
P-0133599,2026-05-24 22:30:00,20260524,UV-002,NIGHT-A,22,4,A04,ACT-AUX,0.842,trips,35.2,,,,,,DeswikOps-SIM
P-0125772,2026-05-24 23:00:00,20260524,BT-006,NIGHT-A,23,5,A01,ACT-GS,1.655,bolts,26.59,,,,,,DeswikOps-SIM
P-0013291,2026-05-24 23:00:00,20260524,TR-002,NIGHT-A,23,5,A04,ACT-HAUL,48.269,t,25.17,1.916,1.0,0.09,48.269,Ore,Pitram-SIM
P-0021644,2026-05-24 23:00:00,20260524,TR-003,NIGHT-A,23,5,A01,ACT-HAUL,42.829,t,34.7,2.255,0.805,0.3,42.829,Ore,Pitram-SIM
P-0072386,2026-05-24 23:00:00,20260524,TR-009,NIGHT-A,23,5,A01,ACT-HAUL,43.069,t,30.77,2.083,0.802,0.025,43.069,Ore,Pitram-SIM
P-0123601,2026-05-24 23:30:00,20260524,BT-001,NIGHT-A,23,5,A03,ACT-GS,1.025,bolts,31.88,,,,,,DeswikOps-SIM
P-0013292,2026-05-24 23:30:00,20260524,TR-002,NIGHT-A,23,5,A01,ACT-HAUL,46.485,t,30.32,1.929,0.763,0.126,46.485,Ore,Pitram-SIM
P-0029990,2026-05-24 23:30:00,20260524,TR-004,NIGHT-A,23,5,A02,ACT-HAUL,47.584,t,35.38,2.032,0.777,0.131,47.584,Ore,Pitram-SIM
P-0117675,2026-05-25 00:00:00,20260525,LH-001,NIGHT-B,0,6,A01,ACT-LOAD,138.459,t,19.19,1.127,0.79,0.111,138.459,Ore,Pitram-SIM
P-0013293,2026-05-25 00:00:00,20260525,TR-002,NIGHT-B,0,6,A02,ACT-HAUL,47.782,t,33.82,2.047,0.829,0.185,47.782,Ore,Pitram-SIM
P-0029991,2026-05-25 00:00:00,20260525,TR-004,NIGHT-B,0,6,A01,ACT-HAUL,47.028,t,27.17,1.866,0.714,0.15,47.028,Ore,Pitram-SIM
P-0116973,2026-05-25 00:30:00,20260525,LH-003,NIGHT-B,0,6,A01,ACT-LOAD,167.696,t,24.98,0.627,0.841,0.053,167.696,Ore,Pitram-SIM
P-0013294,2026-05-25 00:30:00,20260525,TR-002,NIGHT-B,0,6,A01,ACT-HAUL,53.008,t,25.14,2.153,0.767,0.198,53.008,Ore,Pitram-SIM
P-0029992,2026-05-25 00:30:00,20260525,TR-004,NIGHT-B,0,6,A01,ACT-HAUL,41.72,t,31.19,1.985,0.796,0.1,41.72,Ore,Pitram-SIM
P-0038330,2026-05-25 00:30:00,20260525,TR-005,NIGHT-B,0,6,A01,ACT-HAUL,49.251,t,31.32,1.991,0.59,0.396,49.251,Ore,Pitram-SIM
P-0072387,2026-05-25 00:30:00,20260525,TR-009,NIGHT-B,0,6,A01,ACT-HAUL,44.856,t,33.03,1.936,0.787,0.334,44.856,Ore,Pitram-SIM
P-0125116,2026-05-25 01:00:00,20260525,BT-002,NIGHT-B,1,7,A03,ACT-GS,1.412,bolts,44.65,,,,,,DeswikOps-SIM
P-0111124,2026-05-25 01:00:00,20260525,LH-006,NIGHT-B,1,7,A01,ACT-LOAD,149.404,t,19.1,0.919,0.923,0.367,149.404,Ore,Pitram-SIM
P-0013295,2026-05-25 01:00:00,20260525,TR-002,NIGHT-B,1,7,A01,ACT-HAUL,50.543,t,31.14,2.049,0.761,0.174,50.543,Ore,Pitram-SIM
P-0029993,2026-05-25 01:00:00,20260525,TR-004,NIGHT-B,1,7,A01,ACT-HAUL,41.557,t,33.3,2.098,0.757,0.089,41.557,Ore,Pitram-SIM
P-0038331,2026-05-25 01:00:00,20260525,TR-005,NIGHT-B,1,7,A01,ACT-HAUL,49.813,t,35.17,2.171,0.868,0.325,49.813,Ore,Pitram-SIM
P-0072388,2026-05-25 01:00:00,20260525,TR-009,NIGHT-B,1,7,A01,ACT-HAUL,42.875,t,30.12,2.163,0.805,0.097,42.875,Ore,Pitram-SIM
P-0013296,2026-05-25 01:30:00,20260525,TR-002,NIGHT-B,1,7,A01,ACT-HAUL,41.714,t,33.63,1.982,0.775,0.07,41.714,Ore,Pitram-SIM
P-0029994,2026-05-25 01:30:00,20260525,TR-004,NIGHT-B,1,7,A01,ACT-HAUL,42.576,t,29.25,1.932,0.698,0.015,42.576,Ore,Pitram-SIM
P-0038332,2026-05-25 01:30:00,20260525,TR-005,NIGHT-B,1,7,A02,ACT-HAUL,47.856,t,34.28,2.172,0.764,0.221,47.856,Ore,Pitram-SIM
P-0072389,2026-05-25 01:30:00,20260525,TR-009,NIGHT-B,1,7,A01,ACT-HAUL,44.066,t,28.7,1.88,0.881,0.084,44.066,Ore,Pitram-SIM
P-0125469,2026-05-25 02:00:00,20260525,BT-002,NIGHT-B,2,8,A03,ACT-GS,0.794,bolts,26.88,,,,,,DeswikOps-SIM
P-0013297,2026-05-25 02:00:00,20260525,TR-002,NIGHT-B,2,8,A01,ACT-HAUL,44.172,t,35.52,1.867,0.777,0.373,44.172,Ore,Pitram-SIM
P-0029995,2026-05-25 02:00:00,20260525,TR-004,NIGHT-B,2,8,A01,ACT-HAUL,50.889,t,28.92,1.842,0.693,0.207,50.889,Ore,Pitram-SIM
P-0055093,2026-05-25 02:00:00,20260525,TR-007,NIGHT-B,2,8,A01,ACT-HAUL,45.908,t,28.65,1.683,0.763,0.367,45.908,Ore,Pitram-SIM
P-0072390,2026-05-25 02:00:00,20260525,TR-009,NIGHT-B,2,8,A01,ACT-HAUL,46.038,t,26.2,1.853,0.856,0.32,46.038,Ore,Pitram-SIM
P-0101489,2026-05-25 02:30:00,20260525,LH-004,NIGHT-B,2,8,A01,ACT-LOAD,233.557,t,34.74,0.449,0.897,0.434,233.557,Ore,Pitram-SIM
P-0106757,2026-05-25 02:30:00,20260525,LH-008,NIGHT-B,2,8,A01,ACT-LOAD,141.225,t,33.51,0.856,0.786,0.15,141.225,Ore,Pitram-SIM
