FailureID,FailureTimestamp,DateKey,UnitCode,ComponentID,FailureMode,WorkOrderID,RepairStart,RepairEnd,ActiveRepairHours,LogisticsWaitHours,TotalDownHours,SMUHours,FailureCode,SourceSystem
F-001432,2026-09-12 23:30:00,20260912,LH-004,CMP-ELE,Lighting circuit fault,WO-002907,2026-09-13 00:21:51,2026-09-13 04:29:26,4.13,0.86,4.99,13099.9,ELE-66,CMMS-SIM
F-001433,2025-10-05 01:30:00,20251005,LH-005,CMP-HYD,Hose burst,WO-002911,2025-10-05 01:42:17,2025-10-05 09:36:24,7.9,0.2,8.11,8079.1,HYD-16,CMMS-SIM
F-001434,2025-10-05 16:30:00,20251005,LH-005,CMP-BRK,Brake wear alarm,WO-002913,2025-10-05 18:32:33,2025-10-05 23:12:42,4.67,2.04,6.71,8167.5,BRK-63,CMMS-SIM
F-001435,2025-10-07 00:00:00,20251007,LH-005,CMP-ELE,Starter fault,WO-002915,2025-10-07 00:13:47,2025-10-07 06:10:04,5.94,0.23,6.17,8193.7,ELE-82,CMMS-SIM
F-001436,2025-10-08 00:30:00,20251008,LH-005,CMP-BRK,Brake wear alarm,WO-002916,2025-10-08 00:55:00,2025-10-08 11:31:54,10.62,0.42,11.03,8254.2,BRK-62,CMMS-SIM
F-001437,2025-10-13 02:30:00,20251013,LH-005,CMP-ELE,Lighting circuit fault,WO-002917,2025-10-13 03:03:03,2025-10-13 07:55:18,4.87,0.55,5.42,8291.8,ELE-41,CMMS-SIM
F-001438,2025-10-13 23:30:00,20251013,LH-005,CMP-OTH,Other mechanical fault,WO-002918,2025-10-14 02:41:36,2025-10-14 05:35:50,2.9,3.19,6.1,8366.5,OTH-31,CMMS-SIM
F-001439,2025-10-20 16:30:00,20251020,LH-005,CMP-ELE,Starter fault,WO-002923,2025-10-20 16:45:15,2025-10-20 19:22:50,2.63,0.25,2.88,8455.2,ELE-39,CMMS-SIM
F-001440,2025-10-23 12:30:00,20251023,LH-005,CMP-HYD,Valve block leak,WO-002924,2025-10-23 13:34:01,2025-10-23 22:20:28,8.77,1.07,9.84,8491.6,HYD-87,CMMS-SIM
F-001441,2025-10-27 20:00:00,20251027,LH-005,CMP-ELE,Harness damage,WO-002930,2025-10-27 21:19:57,2025-10-28 04:04:10,6.74,1.33,8.07,8545.3,ELE-40,CMMS-SIM
F-001442,2025-11-04 00:00:00,20251104,LH-005,CMP-HYD,Hose burst,WO-002934,2025-11-04 02:07:18,2025-11-04 06:00:19,3.88,2.12,6.01,8582.6,HYD-81,CMMS-SIM
F-001443,2025-11-09 00:00:00,20251109,LH-005,CMP-HYD,Boom cylinder seal leak,WO-002938,2025-11-09 00:39:28,2025-11-09 15:07:17,14.46,0.66,15.12,8669.8,HYD-59,CMMS-SIM
F-001444,2025-11-10 00:30:00,20251110,LH-005,CMP-ELE,Sensor failure,WO-002939,2025-11-10 05:42:21,2025-11-10 13:17:11,7.58,5.21,12.79,8684.9,ELE-74,CMMS-SIM
F-001445,2025-11-11 23:30:00,20251111,LH-005,CMP-HYD,Boom cylinder seal leak,WO-002943,2025-11-12 00:23:42,2025-11-12 05:09:30,4.76,0.9,5.66,8742.6,HYD-83,CMMS-SIM
F-001446,2025-11-14 15:30:00,20251114,LH-005,CMP-HYD,Valve block leak,WO-002944,2025-11-14 18:46:03,2025-11-14 22:17:00,3.52,3.27,6.78,8783.4,HYD-88,CMMS-SIM
F-001447,2025-11-16 01:30:00,20251116,LH-005,CMP-TYR,Tyre change,WO-002945,2025-11-16 02:14:35,2025-11-16 07:03:45,4.82,0.74,5.56,8854.9,TYR-86,CMMS-SIM
F-001448,2025-11-17 17:30:00,20251117,LH-005,CMP-ELE,Harness damage,WO-002946,2025-11-17 18:51:43,2025-11-17 21:04:29,2.21,1.36,3.57,8920.2,ELE-27,CMMS-SIM
F-001449,2025-11-26 12:30:00,20251126,LH-005,CMP-ELE,Harness damage,WO-002954,2025-11-26 14:14:55,2025-11-26 21:12:01,6.95,1.75,8.7,8953.7,ELE-21,CMMS-SIM
F-001450,2025-11-29 07:30:00,20251129,LH-005,CMP-HYD,Boom cylinder seal leak,WO-002956,2025-11-29 10:09:15,2025-11-29 17:23:08,7.23,2.65,9.89,8977.4,HYD-25,CMMS-SIM
F-001451,2025-11-30 03:00:00,20251130,LH-005,CMP-HYD,Hose burst,WO-002957,2025-11-30 03:24:49,2025-11-30 06:39:20,3.24,0.41,3.66,9003.2,HYD-14,CMMS-SIM
F-001452,2025-11-30 09:00:00,20251130,LH-005,CMP-ENG,Fuel system fault,WO-002958,2025-11-30 11:06:33,2025-12-01 04:21:07,17.24,2.11,19.35,9076.2,ENG-28,CMMS-SIM
F-001453,2025-12-02 12:00:00,20251202,LH-005,CMP-HYD,Hose burst,WO-002959,2025-12-02 12:03:21,2025-12-02 15:28:37,3.42,0.06,3.48,9157.9,HYD-46,CMMS-SIM
F-001454,2025-12-10 00:30:00,20251210,LH-005,CMP-HYD,Valve block leak,WO-002964,2025-12-10 01:51:25,2025-12-10 05:31:27,3.67,1.36,5.02,9173.0,HYD-59,CMMS-SIM
F-001455,2025-12-10 13:00:00,20251210,LH-005,CMP-HYD,Valve block leak,WO-002965,2025-12-10 14:13:50,2025-12-10 20:34:11,6.34,1.23,7.57,9216.9,HYD-07,CMMS-SIM
F-001456,2025-12-14 03:30:00,20251214,LH-005,CMP-OTH,Other mechanical fault,WO-002968,2025-12-14 04:58:34,2025-12-14 06:48:52,1.84,1.48,3.31,9248.7,OTH-51,CMMS-SIM
F-001457,2025-12-15 17:30:00,20251215,LH-005,CMP-HYD,Main pump failure,WO-002969,2025-12-15 21:10:27,2025-12-16 02:06:42,4.94,3.67,8.61,9305.6,HYD-03,CMMS-SIM
F-001458,2025-12-17 03:30:00,20251217,LH-005,CMP-HYD,Hose burst,WO-002972,2025-12-17 03:32:32,2025-12-17 09:09:30,5.62,0.04,5.66,9350.4,HYD-16,CMMS-SIM
F-001459,2025-12-18 04:30:00,20251218,LH-005,CMP-HYD,Boom cylinder seal leak,WO-002973,2025-12-18 08:37:50,2025-12-18 17:34:34,8.95,4.13,13.08,9419.7,HYD-19,CMMS-SIM
F-001460,2025-12-21 18:30:00,20251221,LH-005,CMP-ELE,Starter fault,WO-002976,2025-12-21 19:46:47,2025-12-22 01:55:04,6.14,1.28,7.42,9435.0,ELE-99,CMMS-SIM
F-001461,2025-12-24 22:30:00,20251224,LH-005,CMP-HYD,Hose burst,WO-002977,2025-12-24 23:48:30,2025-12-25 10:31:45,10.72,1.31,12.03,9492.4,HYD-55,CMMS-SIM
F-001462,2025-12-25 11:30:00,20251225,LH-005,CMP-HYD,Hose burst,WO-002978,2025-12-25 14:56:44,2025-12-25 18:46:58,3.84,3.45,7.28,9535.0,HYD-52,CMMS-SIM
F-001463,2025-12-29 22:00:00,20251229,LH-005,CMP-HYD,Valve block leak,WO-002981,2025-12-29 23:28:50,2025-12-30 08:29:13,9.01,1.48,10.49,9568.8,HYD-53,CMMS-SIM
F-001464,2025-12-30 21:00:00,20251230,LH-005,CMP-ELE,Harness damage,WO-002982,2025-12-30 21:33:50,2025-12-31 03:29:21,5.93,0.56,6.49,9586.1,ELE-15,CMMS-SIM
F-001465,2026-01-06 06:00:00,20260106,LH-005,CMP-HYD,Valve block leak,WO-002986,2026-01-06 10:23:48,2026-01-06 17:42:09,7.31,4.4,11.7,9661.8,HYD-86,CMMS-SIM
F-001466,2026-01-08 17:30:00,20260108,LH-005,CMP-ELE,Lighting circuit fault,WO-002988,2026-01-08 20:11:59,2026-01-09 00:57:06,4.75,2.7,7.45,9680.0,ELE-72,CMMS-SIM
F-001467,2026-01-11 08:00:00,20260111,LH-005,CMP-HYD,Hose burst,WO-002989,2026-01-11 11:14:31,2026-01-11 13:42:44,2.47,3.24,5.71,9693.4,HYD-52,CMMS-SIM
F-001468,2026-01-17 19:00:00,20260117,LH-005,CMP-TYR,Sidewall damage,WO-002994,2026-01-17 19:06:00,2026-01-18 03:16:22,8.17,0.1,8.27,9734.6,TYR-57,CMMS-SIM
F-001469,2026-01-17 23:00:00,20260117,LH-005,CMP-ELE,Starter fault,WO-002995,2026-01-17 23:34:30,2026-01-18 00:57:10,1.38,0.58,1.95,9810.0,ELE-03,CMMS-SIM
F-001470,2026-01-19 03:30:00,20260119,LH-005,CMP-HYD,Valve block leak,WO-002997,2026-01-19 03:42:00,2026-01-19 07:47:32,4.09,0.2,4.29,9866.3,HYD-79,CMMS-SIM
F-001471,2026-01-20 15:00:00,20260120,LH-005,CMP-HYD,Valve block leak,WO-002998,2026-01-20 15:34:46,2026-01-20 21:34:08,5.99,0.58,6.57,9953.3,HYD-45,CMMS-SIM
F-001472,2026-01-21 21:00:00,20260121,LH-005,CMP-TYR,Tyre change,WO-002999,2026-01-21 21:51:47,2026-01-22 01:28:15,3.61,0.86,4.47,10014.3,TYR-88,CMMS-SIM
F-001473,2026-01-25 07:30:00,20260125,LH-005,CMP-ENG,Cooling issue,WO-003000,2026-01-25 09:37:31,2026-01-26 04:33:27,18.93,2.13,21.06,10077.8,ENG-09,CMMS-SIM
F-001474,2026-01-25 18:00:00,20260125,LH-005,CMP-HYD,Main pump failure,WO-003001,2026-01-25 18:03:27,2026-01-25 21:42:18,3.65,0.06,3.71,10136.8,HYD-07,CMMS-SIM
F-001475,2026-01-27 06:00:00,20260127,LH-005,CMP-ENG,Fuel system fault,WO-003003,2026-01-27 09:05:25,2026-01-27 18:21:01,9.26,3.09,12.35,10176.4,ENG-24,CMMS-SIM
F-001476,2026-01-29 11:30:00,20260129,LH-005,CMP-OTH,Other mechanical fault,WO-003004,2026-01-29 12:15:25,2026-01-30 05:26:49,17.19,0.76,17.95,10189.8,OTH-65,CMMS-SIM
F-001477,2026-01-30 22:30:00,20260130,LH-005,CMP-HYD,Hose burst,WO-003006,2026-01-31 01:14:11,2026-01-31 03:20:56,2.11,2.74,4.85,10206.1,HYD-43,CMMS-SIM
F-001478,2026-02-01 16:30:00,20260201,LH-005,CMP-ELE,Harness damage,WO-003008,2026-02-01 17:04:55,2026-02-02 05:35:29,12.51,0.58,13.09,10249.4,ELE-49,CMMS-SIM
F-001479,2026-02-03 12:30:00,20260203,LH-005,CMP-HYD,Valve block leak,WO-003009,2026-02-03 14:02:11,2026-02-03 21:44:46,7.71,1.54,9.25,10287.1,HYD-96,CMMS-SIM
F-001480,2026-02-08 20:00:00,20260208,LH-005,CMP-HYD,Hose burst,WO-003013,2026-02-08 22:53:28,2026-02-09 07:48:37,8.92,2.89,11.81,10318.2,HYD-56,CMMS-SIM
F-001481,2026-02-11 23:00:00,20260211,LH-005,CMP-ENG,Cooling issue,WO-003017,2026-02-11 23:31:59,2026-02-12 01:58:17,2.44,0.53,2.97,10348.5,ENG-74,CMMS-SIM
F-001482,2026-02-16 06:30:00,20260216,LH-005,CMP-ELE,Lighting circuit fault,WO-003019,2026-02-16 08:15:10,2026-02-16 09:46:05,1.52,1.75,3.27,10422.6,ELE-33,CMMS-SIM
F-001483,2026-02-16 17:00:00,20260216,LH-005,CMP-HYD,Valve block leak,WO-003020,2026-02-16 19:10:18,2026-02-16 22:45:49,3.59,2.17,5.76,10489.2,HYD-05,CMMS-SIM
F-001484,2026-02-28 04:30:00,20260228,LH-005,CMP-BRK,Brake wear alarm,WO-003026,2026-02-28 07:15:36,2026-02-28 16:54:12,9.64,2.76,12.4,10552.7,BRK-88,CMMS-SIM
F-001485,2026-03-03 09:00:00,20260303,LH-005,CMP-TYR,Tyre change,WO-003028,2026-03-03 11:55:48,2026-03-03 14:26:24,2.51,2.93,5.44,10620.9,TYR-93,CMMS-SIM
F-001486,2026-03-05 19:30:00,20260305,LH-005,CMP-HYD,Main pump failure,WO-003031,2026-03-05 20:19:55,2026-03-06 08:38:50,12.32,0.83,13.15,10699.6,HYD-89,CMMS-SIM
F-001487,2026-03-06 00:00:00,20260306,LH-005,CMP-ENG,Fuel system fault,WO-003032,2026-03-06 04:49:27,2026-03-06 06:17:53,1.47,4.82,6.3,10732.7,ENG-57,CMMS-SIM
F-001488,2026-03-11 20:30:00,20260311,LH-005,CMP-ELE,Starter fault,WO-003035,2026-03-12 02:46:13,2026-03-12 05:21:24,2.59,6.27,8.86,10782.6,ELE-14,CMMS-SIM
F-001489,2026-03-14 04:30:00,20260314,LH-005,CMP-HYD,Hose burst,WO-003036,2026-03-14 05:38:31,2026-03-14 12:05:30,6.45,1.14,7.59,10859.5,HYD-49,CMMS-SIM
F-001490,2026-03-14 18:30:00,20260314,LH-005,CMP-SVC,Service-related defect,WO-003038,2026-03-14 18:49:30,2026-03-15 01:15:40,6.44,0.33,6.76,10883.1,SVC-02,CMMS-SIM
F-001491,2026-03-15 03:30:00,20260315,LH-005,CMP-BRK,Brake pressure fault,WO-003039,2026-03-15 04:42:27,2026-03-15 12:23:35,7.69,1.21,8.89,10967.5,BRK-32,CMMS-SIM
F-001492,2026-03-16 13:00:00,20260316,LH-005,CMP-HYD,Hose burst,WO-003041,2026-03-16 14:00:08,2026-03-16 17:49:40,3.83,1.0,4.83,10991.5,HYD-30,CMMS-SIM
F-001493,2026-03-18 01:00:00,20260318,LH-005,CMP-BRK,Brake pressure fault,WO-003042,2026-03-18 02:37:00,2026-03-18 06:14:25,3.62,1.62,5.24,11025.1,BRK-75,CMMS-SIM
F-001494,2026-03-22 02:30:00,20260322,LH-005,CMP-HYD,Hose burst,WO-003045,2026-03-22 03:51:22,2026-03-22 11:34:00,7.71,1.36,9.07,11065.3,HYD-36,CMMS-SIM
F-001495,2026-03-25 10:00:00,20260325,LH-005,CMP-ELE,Sensor failure,WO-003047,2026-03-25 14:47:38,2026-03-25 21:15:07,6.46,4.79,11.25,11111.7,ELE-95,CMMS-SIM
F-001496,2026-03-29 02:30:00,20260329,LH-005,CMP-TYR,Sidewall damage,WO-003049,2026-03-29 04:51:53,2026-03-29 14:28:14,9.61,2.36,11.97,11162.3,TYR-24,CMMS-SIM
F-001497,2026-03-31 00:00:00,20260331,LH-005,CMP-HYD,Valve block leak,WO-003050,2026-03-31 01:52:40,2026-03-31 10:56:55,9.07,1.88,10.95,11243.6,HYD-60,CMMS-SIM
F-001498,2026-04-02 01:00:00,20260402,LH-005,CMP-HYD,Main pump failure,WO-003052,2026-04-02 01:44:12,2026-04-02 06:45:58,5.03,0.74,5.77,11267.6,HYD-32,CMMS-SIM
F-001499,2026-04-08 13:30:00,20260408,LH-005,CMP-TYR,Tyre change,WO-003055,2026-04-08 15:44:57,2026-04-08 23:50:24,8.09,2.25,10.34,11357.6,TYR-59,CMMS-SIM
F-001500,2026-04-10 00:00:00,20260410,LH-005,CMP-TYR,Sidewall damage,WO-003057,2026-04-10 01:55:40,2026-04-10 07:23:50,5.47,1.93,7.4,11435.2,TYR-80,CMMS-SIM
F-001501,2026-04-17 13:00:00,20260417,LH-005,CMP-HYD,Boom cylinder seal leak,WO-003060,2026-04-17 14:30:51,2026-04-17 18:53:18,4.37,1.51,5.89,11524.0,HYD-59,CMMS-SIM
F-001502,2026-04-18 13:30:00,20260418,LH-005,CMP-SVC,Service-related defect,WO-003061,2026-04-18 14:26:25,2026-04-18 16:47:00,2.34,0.94,3.28,11551.6,SVC-24,CMMS-SIM
F-001503,2026-04-21 10:30:00,20260421,LH-005,CMP-HYD,Valve block leak,WO-003062,2026-04-21 11:21:58,2026-04-21 16:36:36,5.24,0.87,6.11,11624.1,HYD-78,CMMS-SIM
F-001504,2026-04-22 23:30:00,20260422,LH-005,CMP-BRK,Brake wear alarm,WO-003063,2026-04-23 00:09:09,2026-04-23 07:35:07,7.43,0.65,8.09,11658.7,BRK-09,CMMS-SIM
F-001505,2026-04-24 03:30:00,20260424,LH-005,CMP-HYD,Main pump failure,WO-003064,2026-04-24 04:11:44,2026-04-24 09:17:52,5.1,0.7,5.8,11748.6,HYD-01,CMMS-SIM
F-001506,2026-04-27 10:00:00,20260427,LH-005,CMP-BRK,Brake wear alarm,WO-003065,2026-04-27 10:56:37,2026-04-27 22:04:13,11.13,0.94,12.07,11790.4,BRK-23,CMMS-SIM
F-001507,2026-04-29 08:00:00,20260429,LH-005,CMP-HYD,Valve block leak,WO-003066,2026-04-29 10:12:49,2026-04-29 12:22:36,2.16,2.21,4.38,11851.5,HYD-97,CMMS-SIM
F-001508,2026-05-03 22:00:00,20260503,LH-005,CMP-ENG,Turbo fault,WO-003068,2026-05-04 02:16:24,2026-05-04 06:38:27,4.37,4.27,8.64,11908.2,ENG-08,CMMS-SIM
F-001509,2026-05-08 03:30:00,20260508,LH-005,CMP-ELE,Lighting circuit fault,WO-003073,2026-05-08 06:21:08,2026-05-08 12:42:08,6.35,2.85,9.2,11951.6,ELE-47,CMMS-SIM
F-001510,2026-05-08 08:30:00,20260508,LH-005,CMP-HYD,Hose burst,WO-003074,2026-05-08 12:23:50,2026-05-08 18:35:15,6.19,3.9,10.09,11992.6,HYD-79,CMMS-SIM
F-001511,2026-05-14 17:00:00,20260514,LH-005,CMP-SVC,Service-related defect,WO-003077,2026-05-14 17:38:18,2026-05-15 02:15:39,8.62,0.64,9.26,12031.0,SVC-25,CMMS-SIM
F-001512,2026-05-18 23:00:00,20260518,LH-005,CMP-TYR,Sidewall damage,WO-003079,2026-05-19 01:03:13,2026-05-19 11:33:25,10.5,2.05,12.56,12065.2,TYR-41,CMMS-SIM
F-001513,2026-05-22 02:00:00,20260522,LH-005,CMP-BRK,Brake wear alarm,WO-003084,2026-05-22 05:33:18,2026-05-22 18:16:40,12.72,3.56,16.28,12117.3,BRK-85,CMMS-SIM
F-001514,2026-05-27 01:00:00,20260527,LH-005,CMP-ELE,Harness damage,WO-003086,2026-05-27 05:07:23,2026-05-27 09:20:23,4.22,4.12,8.34,12158.4,ELE-19,CMMS-SIM
F-001515,2026-05-28 13:00:00,20260528,LH-005,CMP-TYR,Track tension failure,WO-003087,2026-05-28 13:30:25,2026-05-28 16:36:12,3.1,0.51,3.6,12193.2,TYR-72,CMMS-SIM
F-001516,2026-05-29 18:00:00,20260529,LH-005,CMP-ELE,Sensor failure,WO-003089,2026-05-29 19:07:25,2026-05-30 01:02:11,5.91,1.12,7.04,12210.7,ELE-08,CMMS-SIM
F-001517,2026-06-05 03:00:00,20260605,LH-005,CMP-HYD,Main pump failure,WO-003094,2026-06-05 04:06:36,2026-06-05 12:46:46,8.67,1.11,9.78,12286.6,HYD-76,CMMS-SIM
F-001518,2026-06-06 15:00:00,20260606,LH-005,CMP-ELE,Lighting circuit fault,WO-003095,2026-06-06 15:14:44,2026-06-06 18:03:25,2.81,0.25,3.06,12346.7,ELE-31,CMMS-SIM
F-001519,2026-06-07 13:30:00,20260607,LH-005,CMP-ELE,Starter fault,WO-003097,2026-06-07 14:10:58,2026-06-07 20:47:30,6.61,0.68,7.29,12363.1,ELE-88,CMMS-SIM
F-001520,2026-06-12 18:00:00,20260612,LH-005,CMP-HYD,Hose burst,WO-003100,2026-06-12 18:19:06,2026-06-12 20:42:58,2.4,0.32,2.72,12385.9,HYD-47,CMMS-SIM
F-001521,2026-06-13 18:30:00,20260613,LH-005,CMP-BRK,Brake pressure fault,WO-003101,2026-06-13 18:51:48,2026-06-14 03:10:38,8.31,0.36,8.68,12406.4,BRK-94,CMMS-SIM
F-001522,2026-06-16 00:30:00,20260616,LH-005,CMP-HYD,Main pump failure,WO-003103,2026-06-16 01:17:39,2026-06-16 12:32:13,11.24,0.79,12.04,12462.5,HYD-03,CMMS-SIM
F-001523,2026-06-20 19:00:00,20260620,LH-005,CMP-TYR,Sidewall damage,WO-003104,2026-06-20 21:01:28,2026-06-21 00:28:05,3.44,2.02,5.47,12504.5,TYR-60,CMMS-SIM
F-001524,2026-06-21 15:00:00,20260621,LH-005,CMP-TYR,Tyre change,WO-003105,2026-06-21 15:20:09,2026-06-21 23:44:52,8.41,0.34,8.75,12577.3,TYR-96,CMMS-SIM
F-001525,2026-06-22 10:30:00,20260622,LH-005,CMP-TRN,Torque converter issue,WO-003106,2026-06-22 11:52:33,2026-06-22 22:17:00,10.41,1.38,11.78,12603.7,TRN-64,CMMS-SIM
F-001526,2026-07-01 15:30:00,20260701,LH-005,CMP-HYD,Hose burst,WO-003111,2026-07-01 16:57:57,2026-07-02 02:57:34,9.99,1.47,11.46,12654.1,HYD-12,CMMS-SIM
F-001527,2026-07-05 12:00:00,20260705,LH-005,CMP-BRK,Brake pressure fault,WO-003115,2026-07-05 16:48:33,2026-07-05 22:02:24,5.23,4.81,10.04,12700.2,BRK-77,CMMS-SIM
F-001528,2026-07-06 19:30:00,20260706,LH-005,CMP-BRK,Brake pressure fault,WO-003116,2026-07-06 19:43:59,2026-07-06 20:39:02,0.92,0.23,1.15,12786.6,BRK-01,CMMS-SIM
F-001529,2026-07-08 15:30:00,20260708,LH-005,CMP-TYR,Sidewall damage,WO-003118,2026-07-08 17:12:11,2026-07-08 20:49:14,3.62,1.7,5.32,12813.9,TYR-11,CMMS-SIM
F-001530,2026-07-10 18:00:00,20260710,LH-005,CMP-ELE,Harness damage,WO-003120,2026-07-10 18:34:04,2026-07-10 20:40:44,2.11,0.57,2.68,12883.1,ELE-60,CMMS-SIM
F-001531,2026-07-18 14:00:00,20260718,LH-005,CMP-ELE,Starter fault,WO-003121,2026-07-18 15:45:05,2026-07-19 01:03:57,9.31,1.75,11.07,12947.9,ELE-79,CMMS-SIM
F-001532,2026-07-23 15:30:00,20260723,LH-005,CMP-TYR,Sidewall damage,WO-003122,2026-07-23 16:07:50,2026-07-24 03:09:28,11.03,0.63,11.66,12969.5,TYR-24,CMMS-SIM
F-001533,2026-07-24 20:00:00,20260724,LH-005,CMP-TYR,Track tension failure,WO-003124,2026-07-25 00:25:20,2026-07-25 04:55:44,4.51,4.42,8.93,13009.3,TYR-76,CMMS-SIM
F-001534,2026-07-26 07:30:00,20260726,LH-005,CMP-HYD,Boom cylinder seal leak,WO-003126,2026-07-26 11:13:41,2026-07-26 21:50:39,10.62,3.73,14.34,13062.3,HYD-44,CMMS-SIM
F-001535,2026-07-31 17:30:00,20260731,LH-005,CMP-HYD,Boom cylinder seal leak,WO-003129,2026-07-31 19:01:42,2026-07-31 21:21:12,2.32,1.53,3.85,13101.2,HYD-25,CMMS-SIM
F-001536,2026-08-04 10:30:00,20260804,LH-005,CMP-HYD,Main pump failure,WO-003131,2026-08-04 15:42:05,2026-08-04 21:34:13,5.87,5.2,11.07,13127.9,HYD-77,CMMS-SIM
F-001537,2026-08-09 06:30:00,20260809,LH-005,CMP-BRK,Brake pressure fault,WO-003133,2026-08-09 08:19:54,2026-08-09 22:58:27,14.64,1.83,16.47,13204.2,BRK-87,CMMS-SIM
F-001538,2026-08-09 16:30:00,20260809,LH-005,CMP-ELE,Lighting circuit fault,WO-003134,2026-08-09 18:18:02,2026-08-09 22:08:26,3.84,1.8,5.64,13267.9,ELE-80,CMMS-SIM
F-001539,2026-08-11 10:00:00,20260811,LH-005,CMP-HYD,Valve block leak,WO-003135,2026-08-11 11:23:23,2026-08-11 14:14:31,2.85,1.39,4.24,13286.3,HYD-79,CMMS-SIM
F-001540,2026-08-12 16:00:00,20260812,LH-005,CMP-TYR,Tyre change,WO-003137,2026-08-12 16:10:01,2026-08-12 22:17:58,6.13,0.17,6.3,13302.3,TYR-51,CMMS-SIM
F-001541,2026-08-14 00:00:00,20260814,LH-005,CMP-TYR,Track tension failure,WO-003139,2026-08-14 00:40:07,2026-08-14 02:38:37,1.98,0.67,2.64,13364.2,TYR-72,CMMS-SIM
F-001542,2026-08-23 19:00:00,20260823,LH-005,CMP-ENG,Cooling issue,WO-003143,2026-08-23 21:56:29,2026-08-24 04:48:18,6.86,2.94,9.81,13401.6,ENG-10,CMMS-SIM
F-001543,2026-08-26 19:00:00,20260826,LH-005,CMP-BRK,Brake pressure fault,WO-003145,2026-08-26 22:18:23,2026-08-27 01:50:15,3.53,3.31,6.84,13433.8,BRK-24,CMMS-SIM
F-001544,2026-09-03 09:30:00,20260903,LH-005,CMP-ELE,Sensor failure,WO-003146,2026-09-03 10:30:26,2026-09-03 12:42:12,2.2,1.01,3.2,13513.6,ELE-90,CMMS-SIM
F-001545,2025-10-01 02:00:00,20251001,LH-006,CMP-HYD,Valve block leak,WO-003148,2025-10-01 02:22:45,2025-10-01 07:19:27,4.94,0.38,5.32,8029.4,HYD-60,CMMS-SIM
F-001546,2025-10-01 11:30:00,20251001,LH-006,CMP-ENG,Cooling issue,WO-003150,2025-10-01 14:09:43,2025-10-01 16:51:35,2.7,2.66,5.36,8108.6,ENG-14,CMMS-SIM
F-001547,2025-10-01 23:00:00,20251001,LH-006,CMP-HYD,Hose burst,WO-003151,2025-10-02 00:17:45,2025-10-02 05:18:41,5.02,1.3,6.31,8136.9,HYD-82,CMMS-SIM
F-001548,2025-10-04 02:00:00,20251004,LH-006,CMP-BRK,Brake pressure fault,WO-003153,2025-10-04 02:08:59,2025-10-04 10:34:00,8.42,0.15,8.57,8167.6,BRK-10,CMMS-SIM
F-001549,2025-10-05 12:00:00,20251005,LH-006,CMP-HYD,Valve block leak,WO-003154,2025-10-05 18:08:48,2025-10-06 00:48:58,6.67,6.15,12.82,8209.7,HYD-82,CMMS-SIM
F-001550,2025-10-06 03:30:00,20251006,LH-006,CMP-HYD,Valve block leak,WO-003155,2025-10-06 09:05:31,2025-10-06 12:21:50,3.27,5.59,8.86,8285.4,HYD-34,CMMS-SIM
F-001551,2025-10-08 00:30:00,20251008,LH-006,CMP-ENG,Turbo fault,WO-003157,2025-10-08 01:46:22,2025-10-08 09:28:25,7.7,1.27,8.97,8369.8,ENG-76,CMMS-SIM
F-001552,2025-10-09 05:00:00,20251009,LH-006,CMP-OTH,Other mechanical fault,WO-003158,2025-10-09 06:14:41,2025-10-09 13:26:10,7.19,1.24,8.44,8414.1,OTH-10,CMMS-SIM
F-001553,2025-10-12 03:00:00,20251012,LH-006,CMP-HYD,Hose burst,WO-003160,2025-10-12 07:08:49,2025-10-12 17:37:31,10.48,4.15,14.63,8445.2,HYD-79,CMMS-SIM
F-001554,2025-10-14 08:00:00,20251014,LH-006,CMP-OTH,Other mechanical fault,WO-003161,2025-10-14 08:44:37,2025-10-14 13:22:38,4.63,0.74,5.38,8485.1,OTH-33,CMMS-SIM
F-001555,2025-10-16 03:00:00,20251016,LH-006,CMP-HYD,Valve block leak,WO-003164,2025-10-16 04:39:56,2025-10-16 07:47:03,3.12,1.67,4.78,8537.1,HYD-19,CMMS-SIM
F-001556,2025-10-19 15:30:00,20251019,LH-006,CMP-ELE,Lighting circuit fault,WO-003169,2025-10-19 18:41:55,2025-10-20 00:10:12,5.47,3.2,8.67,8616.1,ELE-83,CMMS-SIM
F-001557,2025-10-21 22:00:00,20251021,LH-006,CMP-TYR,Track tension failure,WO-003170,2025-10-21 22:51:13,2025-10-22 02:04:02,3.21,0.85,4.07,8649.0,TYR-16,CMMS-SIM
F-001558,2025-10-23 13:00:00,20251023,LH-006,CMP-ELE,Harness damage,WO-003171,2025-10-23 15:43:03,2025-10-23 23:06:45,7.4,2.72,10.11,8713.0,ELE-18,CMMS-SIM
F-001559,2025-10-25 03:00:00,20251025,LH-006,CMP-ELE,Harness damage,WO-003173,2025-10-25 05:03:46,2025-10-25 11:17:33,6.23,2.06,8.29,8771.6,ELE-94,CMMS-SIM
F-001560,2025-10-25 09:30:00,20251025,LH-006,CMP-TYR,Tyre change,WO-003174,2025-10-25 13:26:19,2025-10-25 21:07:43,7.69,3.94,11.63,8802.1,TYR-07,CMMS-SIM
F-001561,2025-10-30 12:00:00,20251030,LH-006,CMP-HYD,Boom cylinder seal leak,WO-003176,2025-10-30 17:06:44,2025-10-31 01:26:53,8.34,5.11,13.45,8853.6,HYD-43,CMMS-SIM
