RosterRecordID,DateKey,ShiftKey,UnitCode,CrewName,OperatorAssigned,OperatorSkillIndex,PlannedAreaID,SourceSystem
RR-0011173,20260305,DAY-A,LH-001,Day A,1,0.773,A01,Roster-SIM
RR-0011174,20260305,DAY-A,LH-002,Day A,1,0.892,A01,Roster-SIM
RR-0011175,20260305,DAY-A,LH-003,Day A,1,0.97,A01,Roster-SIM
RR-0011176,20260305,DAY-A,LH-004,Day A,1,0.817,A01,Roster-SIM
RR-0011177,20260305,DAY-A,LH-005,Day A,1,0.771,A01,Roster-SIM
RR-0011178,20260305,DAY-A,LH-006,Day A,1,0.639,A01,Roster-SIM
RR-0011179,20260305,DAY-A,LH-007,Day A,1,0.737,A01,Roster-SIM
RR-0011180,20260305,DAY-A,LH-008,Day A,1,0.859,A01,Roster-SIM
RR-0011181,20260305,DAY-A,JD-001,Day A,1,0.833,A02,Roster-SIM
RR-0011182,20260305,DAY-A,JD-002,Day A,1,0.968,A02,Roster-SIM
RR-0011183,20260305,DAY-A,JD-003,Day A,1,0.668,A02,Roster-SIM
RR-0011184,20260305,DAY-A,JD-004,Day A,1,0.878,A02,Roster-SIM
RR-0011185,20260305,DAY-A,JD-005,Day A,1,0.727,A02,Roster-SIM
RR-0011186,20260305,DAY-A,JD-006,Day A,1,0.958,A02,Roster-SIM
RR-0011187,20260305,DAY-A,BT-001,Day A,1,0.777,A03,Roster-SIM
RR-0011188,20260305,DAY-A,BT-002,Day A,1,0.913,A03,Roster-SIM
RR-0011189,20260305,DAY-A,BT-003,Day A,0,0.804,A03,Roster-SIM
RR-0011190,20260305,DAY-A,BT-004,Day A,1,0.781,A03,Roster-SIM
RR-0011191,20260305,DAY-A,BT-005,Day A,1,0.799,A03,Roster-SIM
RR-0011192,20260305,DAY-A,BT-006,Day A,1,0.918,A03,Roster-SIM
RR-0011193,20260305,DAY-A,UV-001,Day A,1,0.749,A04,Roster-SIM
RR-0011194,20260305,DAY-A,UV-002,Day A,1,0.771,A04,Roster-SIM
RR-0011195,20260305,DAY-A,UV-003,Day A,1,0.847,A04,Roster-SIM
RR-0011196,20260305,DAY-A,UV-004,Day A,1,0.71,A04,Roster-SIM
RR-0011197,20260305,NIGHT-B,TR-001,Night B,1,0.983,A01,Roster-SIM
RR-0011198,20260305,NIGHT-B,TR-002,Night B,1,0.827,A01,Roster-SIM
RR-0011199,20260305,NIGHT-B,TR-003,Night B,0,0.807,A01,Roster-SIM
RR-0011200,20260305,NIGHT-B,TR-004,Night B,1,0.729,A01,Roster-SIM
RR-0011201,20260305,NIGHT-B,TR-005,Night B,1,0.758,A01,Roster-SIM
RR-0011202,20260305,NIGHT-B,TR-006,Night B,1,0.777,A01,Roster-SIM
RR-0011203,20260305,NIGHT-B,TR-007,Night B,1,0.796,A01,Roster-SIM
RR-0011204,20260305,NIGHT-B,TR-008,Night B,0,0.685,A01,Roster-SIM
RR-0011205,20260305,NIGHT-B,TR-009,Night B,1,0.788,A01,Roster-SIM
RR-0011206,20260305,NIGHT-B,TR-010,Night B,1,0.943,A01,Roster-SIM
RR-0011207,20260305,NIGHT-B,TR-011,Night B,1,0.763,A01,Roster-SIM
RR-0011208,20260305,NIGHT-B,TR-012,Night B,0,0.685,A01,Roster-SIM
RR-0011209,20260305,NIGHT-B,LH-001,Night B,1,0.803,A01,Roster-SIM
RR-0011210,20260305,NIGHT-B,LH-002,Night B,1,0.724,A01,Roster-SIM
RR-0011211,20260305,NIGHT-B,LH-003,Night B,1,0.775,A01,Roster-SIM
RR-0011212,20260305,NIGHT-B,LH-004,Night B,1,0.863,A01,Roster-SIM
RR-0011213,20260305,NIGHT-B,LH-005,Night B,1,0.865,A01,Roster-SIM
RR-0011214,20260305,NIGHT-B,LH-006,Night B,1,0.694,A01,Roster-SIM
RR-0011215,20260305,NIGHT-B,LH-007,Night B,0,0.638,A01,Roster-SIM
RR-0011216,20260305,NIGHT-B,LH-008,Night B,1,0.891,A01,Roster-SIM
RR-0011217,20260305,NIGHT-B,JD-001,Night B,1,0.776,A02,Roster-SIM
RR-0011218,20260305,NIGHT-B,JD-002,Night B,1,0.76,A02,Roster-SIM
RR-0011219,20260305,NIGHT-B,JD-003,Night B,1,0.934,A02,Roster-SIM
RR-0011220,20260305,NIGHT-B,JD-004,Night B,1,0.786,A02,Roster-SIM
RR-0011221,20260305,NIGHT-B,JD-005,Night B,1,0.717,A02,Roster-SIM
RR-0011222,20260305,NIGHT-B,JD-006,Night B,1,0.875,A02,Roster-SIM
RR-0011223,20260305,NIGHT-B,BT-001,Night B,1,0.772,A03,Roster-SIM
RR-0011224,20260305,NIGHT-B,BT-002,Night B,0,0.813,A03,Roster-SIM
RR-0011225,20260305,NIGHT-B,BT-003,Night B,1,0.775,A03,Roster-SIM
RR-0011226,20260305,NIGHT-B,BT-004,Night B,1,0.779,A03,Roster-SIM
RR-0011227,20260305,NIGHT-B,BT-005,Night B,1,0.85,A03,Roster-SIM
RR-0011228,20260305,NIGHT-B,BT-006,Night B,1,0.834,A03,Roster-SIM
RR-0011229,20260305,NIGHT-B,UV-001,Night B,1,0.556,A04,Roster-SIM
RR-0011230,20260305,NIGHT-B,UV-002,Night B,1,0.849,A04,Roster-SIM
RR-0011231,20260305,NIGHT-B,UV-003,Night B,1,0.776,A04,Roster-SIM
RR-0011232,20260305,NIGHT-B,UV-004,Night B,1,0.684,A04,Roster-SIM
RR-0011233,20260306,DAY-A,TR-001,Day A,1,0.733,A01,Roster-SIM
RR-0011234,20260306,DAY-A,TR-002,Day A,1,0.996,A01,Roster-SIM
RR-0011235,20260306,DAY-A,TR-003,Day A,1,0.874,A01,Roster-SIM
RR-0011236,20260306,DAY-A,TR-004,Day A,1,0.807,A01,Roster-SIM
RR-0011237,20260306,DAY-A,TR-005,Day A,1,0.847,A01,Roster-SIM
RR-0011238,20260306,DAY-A,TR-006,Day A,1,0.861,A01,Roster-SIM
RR-0011239,20260306,DAY-A,TR-007,Day A,1,0.826,A01,Roster-SIM
RR-0011240,20260306,DAY-A,TR-008,Day A,1,0.876,A01,Roster-SIM
RR-0011241,20260306,DAY-A,TR-009,Day A,1,0.88,A01,Roster-SIM
RR-0011242,20260306,DAY-A,TR-010,Day A,1,0.769,A01,Roster-SIM
RR-0011243,20260306,DAY-A,TR-011,Day A,1,0.874,A01,Roster-SIM
RR-0011244,20260306,DAY-A,TR-012,Day A,1,0.733,A01,Roster-SIM
RR-0011245,20260306,DAY-A,LH-001,Day A,1,0.825,A01,Roster-SIM
RR-0011246,20260306,DAY-A,LH-002,Day A,0,0.886,A01,Roster-SIM
RR-0011247,20260306,DAY-A,LH-003,Day A,1,0.932,A01,Roster-SIM
RR-0011248,20260306,DAY-A,LH-004,Day A,1,0.63,A01,Roster-SIM
RR-0011249,20260306,DAY-A,LH-005,Day A,1,0.869,A01,Roster-SIM
RR-0011250,20260306,DAY-A,LH-006,Day A,1,0.816,A01,Roster-SIM
RR-0011251,20260306,DAY-A,LH-007,Day A,1,0.883,A01,Roster-SIM
RR-0011252,20260306,DAY-A,LH-008,Day A,1,0.856,A01,Roster-SIM
RR-0011253,20260306,DAY-A,JD-001,Day A,1,0.845,A02,Roster-SIM
RR-0011254,20260306,DAY-A,JD-002,Day A,1,0.84,A02,Roster-SIM
RR-0011255,20260306,DAY-A,JD-003,Day A,1,0.783,A02,Roster-SIM
RR-0011256,20260306,DAY-A,JD-004,Day A,1,0.919,A02,Roster-SIM
RR-0011257,20260306,DAY-A,JD-005,Day A,1,0.965,A02,Roster-SIM
RR-0011258,20260306,DAY-A,JD-006,Day A,1,0.719,A02,Roster-SIM
RR-0011259,20260306,DAY-A,BT-001,Day A,1,0.811,A03,Roster-SIM
RR-0011260,20260306,DAY-A,BT-002,Day A,1,0.89,A03,Roster-SIM
RR-0011261,20260306,DAY-A,BT-003,Day A,1,0.929,A03,Roster-SIM
RR-0011262,20260306,DAY-A,BT-004,Day A,1,0.796,A03,Roster-SIM
RR-0011263,20260306,DAY-A,BT-005,Day A,0,0.697,A03,Roster-SIM
RR-0011264,20260306,DAY-A,BT-006,Day A,1,0.931,A03,Roster-SIM
RR-0011265,20260306,DAY-A,UV-001,Day A,0,0.85,A04,Roster-SIM
RR-0011266,20260306,DAY-A,UV-002,Day A,1,0.717,A04,Roster-SIM
RR-0011267,20260306,DAY-A,UV-003,Day A,1,0.836,A04,Roster-SIM
RR-0011268,20260306,DAY-A,UV-004,Day A,1,0.843,A04,Roster-SIM
RR-0011269,20260306,NIGHT-B,TR-001,Night B,1,0.715,A01,Roster-SIM
RR-0011270,20260306,NIGHT-B,TR-002,Night B,1,0.817,A01,Roster-SIM
RR-0011271,20260306,NIGHT-B,TR-003,Night B,1,0.565,A01,Roster-SIM
RR-0011272,20260306,NIGHT-B,TR-004,Night B,0,0.844,A01,Roster-SIM
RR-0011273,20260306,NIGHT-B,TR-005,Night B,1,0.903,A01,Roster-SIM
RR-0011274,20260306,NIGHT-B,TR-006,Night B,1,0.719,A01,Roster-SIM
RR-0011275,20260306,NIGHT-B,TR-007,Night B,1,0.784,A01,Roster-SIM
RR-0011276,20260306,NIGHT-B,TR-008,Night B,1,0.815,A01,Roster-SIM
RR-0011277,20260306,NIGHT-B,TR-009,Night B,1,0.809,A01,Roster-SIM
RR-0011278,20260306,NIGHT-B,TR-010,Night B,1,0.887,A01,Roster-SIM
RR-0011279,20260306,NIGHT-B,TR-011,Night B,1,0.735,A01,Roster-SIM
RR-0011280,20260306,NIGHT-B,TR-012,Night B,0,0.776,A01,Roster-SIM
RR-0011281,20260306,NIGHT-B,LH-001,Night B,1,0.897,A01,Roster-SIM
RR-0011282,20260306,NIGHT-B,LH-002,Night B,1,0.608,A01,Roster-SIM
RR-0011283,20260306,NIGHT-B,LH-003,Night B,1,0.656,A01,Roster-SIM
RR-0011284,20260306,NIGHT-B,LH-004,Night B,1,0.847,A01,Roster-SIM
RR-0011285,20260306,NIGHT-B,LH-005,Night B,0,0.806,A01,Roster-SIM
RR-0011286,20260306,NIGHT-B,LH-006,Night B,1,0.674,A01,Roster-SIM
RR-0011287,20260306,NIGHT-B,LH-007,Night B,1,0.699,A01,Roster-SIM
RR-0011288,20260306,NIGHT-B,LH-008,Night B,1,0.742,A01,Roster-SIM
RR-0011289,20260306,NIGHT-B,JD-001,Night B,1,0.807,A02,Roster-SIM
RR-0011290,20260306,NIGHT-B,JD-002,Night B,1,0.726,A02,Roster-SIM
RR-0011291,20260306,NIGHT-B,JD-003,Night B,0,0.836,A02,Roster-SIM
RR-0011292,20260306,NIGHT-B,JD-004,Night B,1,0.815,A02,Roster-SIM
RR-0011293,20260306,NIGHT-B,JD-005,Night B,0,0.635,A02,Roster-SIM
RR-0011294,20260306,NIGHT-B,JD-006,Night B,0,0.875,A02,Roster-SIM
RR-0011295,20260306,NIGHT-B,BT-001,Night B,1,0.733,A03,Roster-SIM
RR-0011296,20260306,NIGHT-B,BT-002,Night B,1,0.823,A03,Roster-SIM
RR-0011297,20260306,NIGHT-B,BT-003,Night B,1,0.805,A03,Roster-SIM
RR-0011298,20260306,NIGHT-B,BT-004,Night B,1,0.85,A03,Roster-SIM
RR-0011299,20260306,NIGHT-B,BT-005,Night B,1,0.867,A03,Roster-SIM
RR-0011300,20260306,NIGHT-B,BT-006,Night B,1,0.883,A03,Roster-SIM
RR-0011301,20260306,NIGHT-B,UV-001,Night B,1,0.701,A04,Roster-SIM
RR-0011302,20260306,NIGHT-B,UV-002,Night B,0,0.724,A04,Roster-SIM
RR-0011303,20260306,NIGHT-B,UV-003,Night B,1,0.73,A04,Roster-SIM
RR-0011304,20260306,NIGHT-B,UV-004,Night B,1,0.715,A04,Roster-SIM
RR-0011305,20260307,DAY-A,TR-001,Day A,1,0.762,A01,Roster-SIM
RR-0011306,20260307,DAY-A,TR-002,Day A,0,0.954,A01,Roster-SIM
RR-0011307,20260307,DAY-A,TR-003,Day A,1,0.764,A01,Roster-SIM
RR-0011308,20260307,DAY-A,TR-004,Day A,1,0.76,A01,Roster-SIM
RR-0011309,20260307,DAY-A,TR-005,Day A,1,0.894,A01,Roster-SIM
RR-0011310,20260307,DAY-A,TR-006,Day A,1,0.813,A01,Roster-SIM
RR-0011311,20260307,DAY-A,TR-007,Day A,1,0.879,A01,Roster-SIM
RR-0011312,20260307,DAY-A,TR-008,Day A,0,0.752,A01,Roster-SIM
RR-0011313,20260307,DAY-A,TR-009,Day A,1,0.795,A01,Roster-SIM
RR-0011314,20260307,DAY-A,TR-010,Day A,0,0.975,A01,Roster-SIM
RR-0011315,20260307,DAY-A,TR-011,Day A,1,0.888,A01,Roster-SIM
RR-0011316,20260307,DAY-A,TR-012,Day A,1,0.722,A01,Roster-SIM
RR-0011317,20260307,DAY-A,LH-001,Day A,1,0.894,A01,Roster-SIM
RR-0011318,20260307,DAY-A,LH-002,Day A,1,0.811,A01,Roster-SIM
RR-0011319,20260307,DAY-A,LH-003,Day A,1,0.861,A01,Roster-SIM
RR-0011320,20260307,DAY-A,LH-004,Day A,1,0.842,A01,Roster-SIM
RR-0011321,20260307,DAY-A,LH-005,Day A,1,0.815,A01,Roster-SIM
RR-0011322,20260307,DAY-A,LH-006,Day A,1,0.864,A01,Roster-SIM
RR-0011323,20260307,DAY-A,LH-007,Day A,1,0.688,A01,Roster-SIM
RR-0011324,20260307,DAY-A,LH-008,Day A,1,0.764,A01,Roster-SIM
RR-0011325,20260307,DAY-A,JD-001,Day A,1,0.726,A02,Roster-SIM
RR-0011326,20260307,DAY-A,JD-002,Day A,1,0.809,A02,Roster-SIM
RR-0011327,20260307,DAY-A,JD-003,Day A,1,0.773,A02,Roster-SIM
RR-0011328,20260307,DAY-A,JD-004,Day A,1,0.969,A02,Roster-SIM
RR-0011329,20260307,DAY-A,JD-005,Day A,1,0.794,A02,Roster-SIM
RR-0011330,20260307,DAY-A,JD-006,Day A,1,0.817,A02,Roster-SIM
RR-0011331,20260307,DAY-A,BT-001,Day A,1,0.785,A03,Roster-SIM
RR-0011332,20260307,DAY-A,BT-002,Day A,0,0.696,A03,Roster-SIM
RR-0011333,20260307,DAY-A,BT-003,Day A,1,0.837,A03,Roster-SIM
RR-0011334,20260307,DAY-A,BT-004,Day A,0,0.63,A03,Roster-SIM
RR-0011335,20260307,DAY-A,BT-005,Day A,1,0.853,A03,Roster-SIM
RR-0011336,20260307,DAY-A,BT-006,Day A,1,1.0,A03,Roster-SIM
RR-0011337,20260307,DAY-A,UV-001,Day A,0,0.768,A04,Roster-SIM
RR-0011338,20260307,DAY-A,UV-002,Day A,1,0.711,A04,Roster-SIM
RR-0011339,20260307,DAY-A,UV-003,Day A,1,0.98,A04,Roster-SIM
RR-0011340,20260307,DAY-A,UV-004,Day A,1,0.861,A04,Roster-SIM
RR-0011341,20260307,NIGHT-B,TR-001,Night B,1,0.89,A01,Roster-SIM
RR-0011342,20260307,NIGHT-B,TR-002,Night B,1,0.837,A01,Roster-SIM
RR-0011343,20260307,NIGHT-B,TR-003,Night B,1,0.841,A01,Roster-SIM
RR-0011344,20260307,NIGHT-B,TR-004,Night B,1,0.825,A01,Roster-SIM
RR-0011345,20260307,NIGHT-B,TR-005,Night B,1,0.865,A01,Roster-SIM
RR-0011346,20260307,NIGHT-B,TR-006,Night B,1,0.828,A01,Roster-SIM
RR-0011347,20260307,NIGHT-B,TR-007,Night B,0,0.802,A01,Roster-SIM
RR-0011348,20260307,NIGHT-B,TR-008,Night B,1,0.641,A01,Roster-SIM
RR-0011349,20260307,NIGHT-B,TR-009,Night B,0,0.637,A01,Roster-SIM
RR-0011350,20260307,NIGHT-B,TR-010,Night B,1,0.706,A01,Roster-SIM
RR-0011351,20260307,NIGHT-B,TR-011,Night B,1,0.715,A01,Roster-SIM
RR-0011352,20260307,NIGHT-B,TR-012,Night B,1,0.816,A01,Roster-SIM
RR-0011353,20260307,NIGHT-B,LH-001,Night B,1,0.769,A01,Roster-SIM
RR-0011354,20260307,NIGHT-B,LH-002,Night B,1,0.688,A01,Roster-SIM
RR-0011355,20260307,NIGHT-B,LH-003,Night B,1,0.854,A01,Roster-SIM
RR-0011356,20260307,NIGHT-B,LH-004,Night B,0,0.887,A01,Roster-SIM
RR-0011357,20260307,NIGHT-B,LH-005,Night B,1,0.834,A01,Roster-SIM
RR-0011358,20260307,NIGHT-B,LH-006,Night B,1,0.786,A01,Roster-SIM
RR-0011359,20260307,NIGHT-B,LH-007,Night B,1,0.93,A01,Roster-SIM
RR-0011360,20260307,NIGHT-B,LH-008,Night B,1,0.925,A01,Roster-SIM
RR-0011361,20260307,NIGHT-B,JD-001,Night B,1,0.773,A02,Roster-SIM
RR-0011362,20260307,NIGHT-B,JD-002,Night B,1,0.825,A02,Roster-SIM
RR-0011363,20260307,NIGHT-B,JD-003,Night B,1,0.747,A02,Roster-SIM
RR-0011364,20260307,NIGHT-B,JD-004,Night B,1,0.836,A02,Roster-SIM
RR-0011365,20260307,NIGHT-B,JD-005,Night B,1,0.875,A02,Roster-SIM
RR-0011366,20260307,NIGHT-B,JD-006,Night B,0,0.736,A02,Roster-SIM
RR-0011367,20260307,NIGHT-B,BT-001,Night B,0,0.748,A03,Roster-SIM
RR-0011368,20260307,NIGHT-B,BT-002,Night B,0,0.875,A03,Roster-SIM
RR-0011369,20260307,NIGHT-B,BT-003,Night B,1,0.728,A03,Roster-SIM
RR-0011370,20260307,NIGHT-B,BT-004,Night B,1,0.788,A03,Roster-SIM
RR-0011371,20260307,NIGHT-B,BT-005,Night B,1,0.815,A03,Roster-SIM
RR-0011372,20260307,NIGHT-B,BT-006,Night B,1,0.805,A03,Roster-SIM
RR-0011373,20260307,NIGHT-B,UV-001,Night B,1,0.758,A04,Roster-SIM
RR-0011374,20260307,NIGHT-B,UV-002,Night B,1,0.621,A04,Roster-SIM
RR-0011375,20260307,NIGHT-B,UV-003,Night B,1,0.774,A04,Roster-SIM
RR-0011376,20260307,NIGHT-B,UV-004,Night B,1,0.69,A04,Roster-SIM
RR-0011377,20260308,DAY-A,TR-001,Day A,1,0.72,A01,Roster-SIM
RR-0011378,20260308,DAY-A,TR-002,Day A,1,0.885,A01,Roster-SIM
RR-0011379,20260308,DAY-A,TR-003,Day A,1,0.909,A01,Roster-SIM
RR-0011380,20260308,DAY-A,TR-004,Day A,1,0.916,A01,Roster-SIM
RR-0011381,20260308,DAY-A,TR-005,Day A,1,0.784,A01,Roster-SIM
RR-0011382,20260308,DAY-A,TR-006,Day A,1,0.793,A01,Roster-SIM
RR-0011383,20260308,DAY-A,TR-007,Day A,1,0.846,A01,Roster-SIM
RR-0011384,20260308,DAY-A,TR-008,Day A,1,0.805,A01,Roster-SIM
RR-0011385,20260308,DAY-A,TR-009,Day A,1,0.652,A01,Roster-SIM
RR-0011386,20260308,DAY-A,TR-010,Day A,1,0.814,A01,Roster-SIM
RR-0011387,20260308,DAY-A,TR-011,Day A,1,0.839,A01,Roster-SIM
RR-0011388,20260308,DAY-A,TR-012,Day A,1,0.875,A01,Roster-SIM
RR-0011389,20260308,DAY-A,LH-001,Day A,1,0.811,A01,Roster-SIM
RR-0011390,20260308,DAY-A,LH-002,Day A,1,0.893,A01,Roster-SIM
RR-0011391,20260308,DAY-A,LH-003,Day A,1,0.832,A01,Roster-SIM
RR-0011392,20260308,DAY-A,LH-004,Day A,1,1.0,A01,Roster-SIM
RR-0011393,20260308,DAY-A,LH-005,Day A,1,1.0,A01,Roster-SIM
RR-0011394,20260308,DAY-A,LH-006,Day A,1,0.958,A01,Roster-SIM
RR-0011395,20260308,DAY-A,LH-007,Day A,1,0.936,A01,Roster-SIM
RR-0011396,20260308,DAY-A,LH-008,Day A,1,0.755,A01,Roster-SIM
RR-0011397,20260308,DAY-A,JD-001,Day A,1,0.89,A02,Roster-SIM
RR-0011398,20260308,DAY-A,JD-002,Day A,1,0.846,A02,Roster-SIM
RR-0011399,20260308,DAY-A,JD-003,Day A,1,0.736,A02,Roster-SIM
RR-0011400,20260308,DAY-A,JD-004,Day A,0,0.658,A02,Roster-SIM
RR-0011401,20260308,DAY-A,JD-005,Day A,1,0.809,A02,Roster-SIM
RR-0011402,20260308,DAY-A,JD-006,Day A,1,0.873,A02,Roster-SIM
RR-0011403,20260308,DAY-A,BT-001,Day A,1,0.945,A03,Roster-SIM
RR-0011404,20260308,DAY-A,BT-002,Day A,1,0.772,A03,Roster-SIM
RR-0011405,20260308,DAY-A,BT-003,Day A,1,0.992,A03,Roster-SIM
RR-0011406,20260308,DAY-A,BT-004,Day A,1,0.846,A03,Roster-SIM
RR-0011407,20260308,DAY-A,BT-005,Day A,1,0.772,A03,Roster-SIM
RR-0011408,20260308,DAY-A,BT-006,Day A,1,0.763,A03,Roster-SIM
RR-0011409,20260308,DAY-A,UV-001,Day A,1,0.716,A04,Roster-SIM
RR-0011410,20260308,DAY-A,UV-002,Day A,1,0.797,A04,Roster-SIM
RR-0011411,20260308,DAY-A,UV-003,Day A,1,0.847,A04,Roster-SIM
RR-0011412,20260308,DAY-A,UV-004,Day A,1,0.842,A04,Roster-SIM
RR-0011413,20260308,NIGHT-B,TR-001,Night B,1,0.676,A01,Roster-SIM
RR-0011414,20260308,NIGHT-B,TR-002,Night B,1,0.806,A01,Roster-SIM
RR-0011415,20260308,NIGHT-B,TR-003,Night B,1,0.879,A01,Roster-SIM
RR-0011416,20260308,NIGHT-B,TR-004,Night B,1,0.766,A01,Roster-SIM
RR-0011417,20260308,NIGHT-B,TR-005,Night B,1,0.772,A01,Roster-SIM
RR-0011418,20260308,NIGHT-B,TR-006,Night B,1,0.794,A01,Roster-SIM
RR-0011419,20260308,NIGHT-B,TR-007,Night B,1,0.648,A01,Roster-SIM
RR-0011420,20260308,NIGHT-B,TR-008,Night B,1,0.885,A01,Roster-SIM
RR-0011421,20260308,NIGHT-B,TR-009,Night B,1,0.73,A01,Roster-SIM
RR-0011422,20260308,NIGHT-B,TR-010,Night B,1,0.701,A01,Roster-SIM
RR-0011423,20260308,NIGHT-B,TR-011,Night B,0,0.783,A01,Roster-SIM
RR-0011424,20260308,NIGHT-B,TR-012,Night B,1,0.766,A01,Roster-SIM
RR-0011425,20260308,NIGHT-B,LH-001,Night B,1,0.834,A01,Roster-SIM
RR-0011426,20260308,NIGHT-B,LH-002,Night B,1,0.765,A01,Roster-SIM
RR-0011427,20260308,NIGHT-B,LH-003,Night B,1,0.835,A01,Roster-SIM
RR-0011428,20260308,NIGHT-B,LH-004,Night B,1,0.625,A01,Roster-SIM
RR-0011429,20260308,NIGHT-B,LH-005,Night B,0,0.702,A01,Roster-SIM
RR-0011430,20260308,NIGHT-B,LH-006,Night B,1,0.926,A01,Roster-SIM
RR-0011431,20260308,NIGHT-B,LH-007,Night B,0,0.761,A01,Roster-SIM
RR-0011432,20260308,NIGHT-B,LH-008,Night B,1,0.803,A01,Roster-SIM
RR-0011433,20260308,NIGHT-B,JD-001,Night B,1,0.781,A02,Roster-SIM
RR-0011434,20260308,NIGHT-B,JD-002,Night B,0,0.785,A02,Roster-SIM
RR-0011435,20260308,NIGHT-B,JD-003,Night B,1,0.684,A02,Roster-SIM
RR-0011436,20260308,NIGHT-B,JD-004,Night B,1,0.843,A02,Roster-SIM
RR-0011437,20260308,NIGHT-B,JD-005,Night B,1,0.845,A02,Roster-SIM
RR-0011438,20260308,NIGHT-B,JD-006,Night B,1,0.967,A02,Roster-SIM
RR-0011439,20260308,NIGHT-B,BT-001,Night B,1,0.771,A03,Roster-SIM
RR-0011440,20260308,NIGHT-B,BT-002,Night B,1,0.903,A03,Roster-SIM
RR-0011441,20260308,NIGHT-B,BT-003,Night B,0,0.759,A03,Roster-SIM
RR-0011442,20260308,NIGHT-B,BT-004,Night B,1,0.719,A03,Roster-SIM
RR-0011443,20260308,NIGHT-B,BT-005,Night B,1,0.904,A03,Roster-SIM
RR-0011444,20260308,NIGHT-B,BT-006,Night B,1,0.716,A03,Roster-SIM
RR-0011445,20260308,NIGHT-B,UV-001,Night B,1,0.796,A04,Roster-SIM
RR-0011446,20260308,NIGHT-B,UV-002,Night B,1,0.905,A04,Roster-SIM
RR-0011447,20260308,NIGHT-B,UV-003,Night B,1,0.702,A04,Roster-SIM
RR-0011448,20260308,NIGHT-B,UV-004,Night B,1,0.738,A04,Roster-SIM
RR-0011449,20260309,DAY-B,TR-001,Day B,1,0.701,A01,Roster-SIM
RR-0011450,20260309,DAY-B,TR-002,Day B,1,0.538,A01,Roster-SIM
RR-0011451,20260309,DAY-B,TR-003,Day B,1,0.676,A01,Roster-SIM
RR-0011452,20260309,DAY-B,TR-004,Day B,1,0.824,A01,Roster-SIM
RR-0011453,20260309,DAY-B,TR-005,Day B,1,0.676,A01,Roster-SIM
RR-0011454,20260309,DAY-B,TR-006,Day B,1,0.884,A01,Roster-SIM
RR-0011455,20260309,DAY-B,TR-007,Day B,1,0.865,A01,Roster-SIM
RR-0011456,20260309,DAY-B,TR-008,Day B,1,0.888,A01,Roster-SIM
RR-0011457,20260309,DAY-B,TR-009,Day B,1,0.714,A01,Roster-SIM
RR-0011458,20260309,DAY-B,TR-010,Day B,1,0.779,A01,Roster-SIM
RR-0011459,20260309,DAY-B,TR-011,Day B,1,0.753,A01,Roster-SIM
RR-0011460,20260309,DAY-B,TR-012,Day B,1,0.879,A01,Roster-SIM
RR-0011461,20260309,DAY-B,LH-001,Day B,1,0.904,A01,Roster-SIM
RR-0011462,20260309,DAY-B,LH-002,Day B,1,0.731,A01,Roster-SIM
RR-0011463,20260309,DAY-B,LH-003,Day B,1,0.734,A01,Roster-SIM
RR-0011464,20260309,DAY-B,LH-004,Day B,1,0.851,A01,Roster-SIM
RR-0011465,20260309,DAY-B,LH-005,Day B,1,0.851,A01,Roster-SIM
RR-0011466,20260309,DAY-B,LH-006,Day B,1,0.724,A01,Roster-SIM
RR-0011467,20260309,DAY-B,LH-007,Day B,1,0.82,A01,Roster-SIM
RR-0011468,20260309,DAY-B,LH-008,Day B,1,0.721,A01,Roster-SIM
RR-0011469,20260309,DAY-B,JD-001,Day B,1,0.944,A02,Roster-SIM
RR-0011470,20260309,DAY-B,JD-002,Day B,1,0.852,A02,Roster-SIM
RR-0011471,20260309,DAY-B,JD-003,Day B,0,0.715,A02,Roster-SIM
RR-0011472,20260309,DAY-B,JD-004,Day B,1,0.698,A02,Roster-SIM
RR-0011473,20260309,DAY-B,JD-005,Day B,1,0.794,A02,Roster-SIM
RR-0011474,20260309,DAY-B,JD-006,Day B,1,0.691,A02,Roster-SIM
RR-0011475,20260309,DAY-B,BT-001,Day B,1,0.721,A03,Roster-SIM
RR-0011476,20260309,DAY-B,BT-002,Day B,1,0.788,A03,Roster-SIM
RR-0011477,20260309,DAY-B,BT-003,Day B,0,0.838,A03,Roster-SIM
RR-0011478,20260309,DAY-B,BT-004,Day B,1,0.717,A03,Roster-SIM
RR-0011479,20260309,DAY-B,BT-005,Day B,1,0.781,A03,Roster-SIM
RR-0011480,20260309,DAY-B,BT-006,Day B,1,0.698,A03,Roster-SIM
RR-0011481,20260309,DAY-B,UV-001,Day B,0,0.836,A04,Roster-SIM
RR-0011482,20260309,DAY-B,UV-002,Day B,1,0.796,A04,Roster-SIM
RR-0011483,20260309,DAY-B,UV-003,Day B,1,0.752,A04,Roster-SIM
RR-0011484,20260309,DAY-B,UV-004,Day B,1,0.842,A04,Roster-SIM
RR-0011485,20260309,NIGHT-A,TR-001,Night A,1,0.797,A01,Roster-SIM
RR-0011486,20260309,NIGHT-A,TR-002,Night A,1,0.771,A01,Roster-SIM
RR-0011487,20260309,NIGHT-A,TR-003,Night A,1,0.867,A01,Roster-SIM
RR-0011488,20260309,NIGHT-A,TR-004,Night A,1,0.873,A01,Roster-SIM
RR-0011489,20260309,NIGHT-A,TR-005,Night A,1,0.754,A01,Roster-SIM
