ReadingID,DateKey,ReadingTimestamp,UnitCode,SMUHours,ConditionIndex,HydraulicOilTempC,FeParticlesPPM,BrakeTestDaysOverdue,VibrationIndex,ActiveAlertCount,SourceSystem
CM-0005929,20260314,2026-03-14 08:00:00,JD-005,19817.3,0.683,93.2,58.3,0,0.805,0,PI-SIM
CM-0005930,20260314,2026-03-14 08:00:00,JD-006,18883.8,0.792,84.6,29.1,0,0.618,0,PI-SIM
CM-0005931,20260314,2026-03-14 08:00:00,BT-001,12548.8,0.754,85.3,62.1,0,0.624,0,PI-SIM
CM-0005932,20260314,2026-03-14 08:00:00,BT-002,19534.7,0.779,85.2,37.1,0,0.647,0,PI-SIM
CM-0005933,20260314,2026-03-14 08:00:00,BT-003,18414.9,0.745,90.1,54.7,0,0.76,0,PI-SIM
CM-0005934,20260314,2026-03-14 08:00:00,BT-004,19793.4,0.768,86.1,33.8,0,0.751,0,PI-SIM
CM-0005935,20260314,2026-03-14 08:00:00,BT-005,9101.4,0.961,82.8,11.3,0,0.417,0,PI-SIM
CM-0005936,20260314,2026-03-14 08:00:00,BT-006,18834.1,0.737,89.1,36.5,0,0.81,0,PI-SIM
CM-0005937,20260314,2026-03-14 08:00:00,UV-001,9943.4,0.816,84.7,39.8,0,0.619,0,PI-SIM
CM-0005938,20260314,2026-03-14 08:00:00,UV-002,13386.1,0.875,87.7,19.6,0,0.414,0,PI-SIM
CM-0005939,20260314,2026-03-14 08:00:00,UV-003,14095.2,0.874,83.3,18.3,0,0.604,0,PI-SIM
CM-0005940,20260314,2026-03-14 08:00:00,UV-004,10421.9,0.894,92.7,26.5,0,0.496,0,PI-SIM
CM-0005941,20260315,2026-03-15 08:00:00,TR-001,16011.7,0.758,86.5,54.5,0,0.579,0,PI-SIM
CM-0005942,20260315,2026-03-15 08:00:00,TR-002,19686.0,0.782,82.3,39.2,0,0.66,0,PI-SIM
CM-0005943,20260315,2026-03-15 08:00:00,TR-003,14268.5,0.762,86.1,28.4,0,0.611,0,PI-SIM
CM-0005944,20260315,2026-03-15 08:00:00,TR-004,9088.7,0.684,86.2,34.9,0,1.007,0,PI-SIM
CM-0005945,20260315,2026-03-15 08:00:00,TR-005,11477.1,0.79,90.2,46.8,0,0.485,0,PI-SIM
CM-0005946,20260315,2026-03-15 08:00:00,TR-006,13561.4,0.86,85.6,40.0,0,0.476,0,PI-SIM
CM-0005947,20260315,2026-03-15 08:00:00,TR-007,19391.0,0.774,87.8,31.4,0,0.702,0,PI-SIM
CM-0005948,20260315,2026-03-15 08:00:00,TR-008,14459.6,0.806,88.7,43.3,0,0.573,0,PI-SIM
CM-0005949,20260315,2026-03-15 08:00:00,TR-009,10765.2,0.83,86.4,34.0,0,0.714,0,PI-SIM
CM-0005950,20260315,2026-03-15 08:00:00,TR-010,11401.1,0.807,89.5,32.2,0,0.688,0,PI-SIM
CM-0005951,20260315,2026-03-15 08:00:00,TR-011,16314.2,0.76,87.4,55.6,0,0.713,0,PI-SIM
CM-0005952,20260315,2026-03-15 08:00:00,TR-012,18510.1,0.884,83.4,29.5,0,0.366,0,PI-SIM
CM-0005953,20260315,2026-03-15 08:00:00,LH-001,17258.7,0.723,88.4,51.5,0,0.747,0,PI-SIM
CM-0005954,20260315,2026-03-15 08:00:00,LH-002,12957.2,0.729,84.5,43.9,0,0.847,0,PI-SIM
CM-0005955,20260315,2026-03-15 08:00:00,LH-003,12662.2,0.693,91.9,40.3,0,0.789,0,PI-SIM
CM-0005956,20260315,2026-03-15 08:00:00,LH-004,16974.9,0.706,88.9,45.1,0,0.803,0,PI-SIM
CM-0005957,20260315,2026-03-15 08:00:00,LH-005,13247.3,0.852,89.0,32.9,0,0.499,0,PI-SIM
CM-0005958,20260315,2026-03-15 08:00:00,LH-006,15703.0,0.712,88.0,48.1,0,0.858,0,PI-SIM
CM-0005959,20260315,2026-03-15 08:00:00,LH-007,18003.2,0.715,85.7,58.6,0,0.788,0,PI-SIM
CM-0005960,20260315,2026-03-15 08:00:00,LH-008,10105.3,0.709,87.9,45.9,0,0.674,0,PI-SIM
CM-0005961,20260315,2026-03-15 08:00:00,JD-001,17713.1,0.726,90.7,25.4,0,0.663,0,PI-SIM
CM-0005962,20260315,2026-03-15 08:00:00,JD-002,13385.4,0.789,89.0,43.3,0,0.586,0,PI-SIM
CM-0005963,20260315,2026-03-15 08:00:00,JD-003,11156.5,0.791,85.9,30.9,0,0.613,0,PI-SIM
CM-0005964,20260315,2026-03-15 08:00:00,JD-004,18660.3,0.683,90.7,47.8,0,0.678,0,PI-SIM
CM-0005965,20260315,2026-03-15 08:00:00,JD-005,19828.8,0.638,89.5,51.0,0,0.911,0,PI-SIM
CM-0005966,20260315,2026-03-15 08:00:00,JD-006,18896.7,0.817,83.8,33.8,0,0.722,0,PI-SIM
CM-0005967,20260315,2026-03-15 08:00:00,BT-001,12561.2,0.791,89.2,19.1,0,0.697,0,PI-SIM
CM-0005968,20260315,2026-03-15 08:00:00,BT-002,19547.2,0.869,87.2,42.2,0,0.603,0,PI-SIM
CM-0005969,20260315,2026-03-15 08:00:00,BT-003,18427.2,0.753,80.1,43.4,0,0.742,0,PI-SIM
CM-0005970,20260315,2026-03-15 08:00:00,BT-004,19805.9,0.878,91.8,30.3,0,0.548,0,PI-SIM
CM-0005971,20260315,2026-03-15 08:00:00,BT-005,9114.7,0.848,82.6,35.1,0,0.622,0,PI-SIM
CM-0005972,20260315,2026-03-15 08:00:00,BT-006,18846.4,0.717,91.0,51.2,0,0.871,0,PI-SIM
CM-0005973,20260315,2026-03-15 08:00:00,UV-001,9955.2,0.895,80.6,22.2,0,0.404,0,PI-SIM
CM-0005974,20260315,2026-03-15 08:00:00,UV-002,13398.5,0.933,84.9,38.8,0,0.462,0,PI-SIM
CM-0005975,20260315,2026-03-15 08:00:00,UV-003,14107.1,0.848,83.8,30.4,0,0.541,0,PI-SIM
CM-0005976,20260315,2026-03-15 08:00:00,UV-004,10433.8,0.842,80.8,25.6,0,0.665,0,PI-SIM
CM-0005977,20260316,2026-03-16 08:00:00,TR-001,16026.6,0.801,86.9,35.1,0,0.85,0,PI-SIM
CM-0005978,20260316,2026-03-16 08:00:00,TR-002,19700.8,0.781,84.9,24.3,0,0.569,0,PI-SIM
CM-0005979,20260316,2026-03-16 08:00:00,TR-003,14283.2,0.797,85.6,46.7,0,0.593,0,PI-SIM
CM-0005980,20260316,2026-03-16 08:00:00,TR-004,9103.4,0.796,87.5,38.7,0,0.657,0,PI-SIM
CM-0005981,20260316,2026-03-16 08:00:00,TR-005,11491.9,0.817,77.2,31.2,0,0.631,0,PI-SIM
CM-0005982,20260316,2026-03-16 08:00:00,TR-006,13576.3,0.855,77.9,15.5,0,0.407,0,PI-SIM
CM-0005983,20260316,2026-03-16 08:00:00,TR-007,19405.7,0.787,86.1,37.4,0,0.735,0,PI-SIM
CM-0005984,20260316,2026-03-16 08:00:00,TR-008,14474.9,0.85,88.2,27.0,0,0.506,0,PI-SIM
CM-0005985,20260316,2026-03-16 08:00:00,TR-009,10780.1,0.841,81.4,29.4,0,0.537,0,PI-SIM
CM-0005986,20260316,2026-03-16 08:00:00,TR-010,11415.4,0.757,82.3,44.3,0,0.651,0,PI-SIM
CM-0005987,20260316,2026-03-16 08:00:00,TR-011,16328.9,0.758,85.0,34.1,0,0.621,0,PI-SIM
CM-0005988,20260316,2026-03-16 08:00:00,TR-012,18525.0,0.792,83.4,37.1,0,0.801,0,PI-SIM
CM-0005989,20260316,2026-03-16 08:00:00,LH-001,17272.7,0.765,89.3,42.9,0,0.699,0,PI-SIM
CM-0005990,20260316,2026-03-16 08:00:00,LH-002,12970.8,0.754,83.2,25.8,0,0.761,0,PI-SIM
CM-0005991,20260316,2026-03-16 08:00:00,LH-003,12676.2,0.691,91.2,59.3,0,0.947,0,PI-SIM
CM-0005992,20260316,2026-03-16 08:00:00,LH-004,16988.4,0.63,92.8,61.3,0,0.785,0,PI-SIM
CM-0005993,20260316,2026-03-16 08:00:00,LH-005,13261.1,0.854,82.9,29.2,0,0.391,0,PI-SIM
CM-0005994,20260316,2026-03-16 08:00:00,LH-006,15716.9,0.753,86.9,44.0,0,0.787,0,PI-SIM
CM-0005995,20260316,2026-03-16 08:00:00,LH-007,18017.3,0.783,89.3,36.7,0,0.554,0,PI-SIM
CM-0005996,20260316,2026-03-16 08:00:00,LH-008,10118.6,0.737,87.7,40.7,0,0.76,0,PI-SIM
CM-0005997,20260316,2026-03-16 08:00:00,JD-001,17725.9,0.731,86.5,51.8,0,0.655,0,PI-SIM
CM-0005998,20260316,2026-03-16 08:00:00,JD-002,13398.2,0.905,88.2,30.4,0,0.413,0,PI-SIM
CM-0005999,20260316,2026-03-16 08:00:00,JD-003,11169.4,0.777,90.7,33.8,0,0.736,0,PI-SIM
CM-0006000,20260316,2026-03-16 08:00:00,JD-004,18672.5,0.744,89.4,47.3,0,0.717,0,PI-SIM
CM-0006001,20260316,2026-03-16 08:00:00,JD-005,19840.4,0.662,93.2,40.9,0,0.822,0,PI-SIM
CM-0006002,20260316,2026-03-16 08:00:00,JD-006,18909.7,0.787,84.7,43.2,0,0.741,0,PI-SIM
CM-0006003,20260316,2026-03-16 08:00:00,BT-001,12573.6,0.76,87.6,49.4,0,0.686,0,PI-SIM
CM-0006004,20260316,2026-03-16 08:00:00,BT-002,19559.7,0.821,87.5,36.0,0,0.62,0,PI-SIM
CM-0006005,20260316,2026-03-16 08:00:00,BT-003,18439.6,0.804,79.6,32.6,0,0.404,0,PI-SIM
CM-0006006,20260316,2026-03-16 08:00:00,BT-004,19818.4,0.787,89.1,38.1,0,0.614,0,PI-SIM
CM-0006007,20260316,2026-03-16 08:00:00,BT-005,9127.9,0.858,82.2,47.0,0,0.505,0,PI-SIM
CM-0006008,20260316,2026-03-16 08:00:00,BT-006,18858.8,0.814,87.4,42.0,0,0.631,0,PI-SIM
CM-0006009,20260316,2026-03-16 08:00:00,UV-001,9967.0,0.876,79.1,26.7,0,0.424,0,PI-SIM
CM-0006010,20260316,2026-03-16 08:00:00,UV-002,13410.9,0.916,78.5,31.6,0,0.394,0,PI-SIM
CM-0006011,20260316,2026-03-16 08:00:00,UV-003,14119.0,0.868,84.2,42.5,0,0.588,0,PI-SIM
CM-0006012,20260316,2026-03-16 08:00:00,UV-004,10445.8,0.932,81.3,24.3,0,0.24,0,PI-SIM
CM-0006013,20260317,2026-03-17 08:00:00,TR-001,16041.6,0.849,83.6,37.2,0,0.466,0,PI-SIM
CM-0006014,20260317,2026-03-17 08:00:00,TR-002,19715.7,0.82,87.8,20.8,0,0.604,0,PI-SIM
CM-0006015,20260317,2026-03-17 08:00:00,TR-003,14297.9,0.825,84.4,34.7,0,0.558,0,PI-SIM
CM-0006016,20260317,2026-03-17 08:00:00,TR-004,9118.0,0.706,90.6,33.4,0,0.838,0,PI-SIM
CM-0006017,20260317,2026-03-17 08:00:00,TR-005,11506.7,0.841,85.1,19.1,0,0.592,0,PI-SIM
CM-0006018,20260317,2026-03-17 08:00:00,TR-006,13591.1,0.839,84.5,28.8,0,0.59,0,PI-SIM
CM-0006019,20260317,2026-03-17 08:00:00,TR-007,19420.4,0.746,88.9,26.9,0,0.716,0,PI-SIM
CM-0006020,20260317,2026-03-17 08:00:00,TR-008,14490.3,0.819,89.2,33.6,0,0.558,0,PI-SIM
CM-0006021,20260317,2026-03-17 08:00:00,TR-009,10795.1,0.787,88.3,33.8,0,0.695,0,PI-SIM
CM-0006022,20260317,2026-03-17 08:00:00,TR-010,11429.6,0.77,86.9,29.9,0,0.708,0,PI-SIM
CM-0006023,20260317,2026-03-17 08:00:00,TR-011,16343.6,0.755,84.8,37.1,0,0.642,0,PI-SIM
CM-0006024,20260317,2026-03-17 08:00:00,TR-012,18540.0,0.858,85.1,26.5,0,0.47,0,PI-SIM
CM-0006025,20260317,2026-03-17 08:00:00,LH-001,17286.7,0.741,83.1,46.9,0,0.601,0,PI-SIM
CM-0006026,20260317,2026-03-17 08:00:00,LH-002,12984.5,0.658,90.5,48.4,0,0.79,0,PI-SIM
CM-0006027,20260317,2026-03-17 08:00:00,LH-003,12690.1,0.717,89.4,39.8,0,0.778,0,PI-SIM
CM-0006028,20260317,2026-03-17 08:00:00,LH-004,17002.0,0.724,89.6,50.9,0,0.757,0,PI-SIM
CM-0006029,20260317,2026-03-17 08:00:00,LH-005,13274.8,0.854,83.8,28.4,0,0.593,0,PI-SIM
CM-0006030,20260317,2026-03-17 08:00:00,LH-006,15730.8,0.72,87.3,41.7,0,0.713,0,PI-SIM
CM-0006031,20260317,2026-03-17 08:00:00,LH-007,18031.4,0.772,88.9,38.5,0,0.601,0,PI-SIM
CM-0006032,20260317,2026-03-17 08:00:00,LH-008,10132.0,0.713,95.9,42.3,0,0.743,0,PI-SIM
CM-0006033,20260317,2026-03-17 08:00:00,JD-001,17738.6,0.773,83.8,43.8,0,0.613,0,PI-SIM
CM-0006034,20260317,2026-03-17 08:00:00,JD-002,13411.1,0.779,87.8,47.5,0,0.666,0,PI-SIM
CM-0006035,20260317,2026-03-17 08:00:00,JD-003,11182.3,0.829,85.1,47.1,0,0.475,0,PI-SIM
CM-0006036,20260317,2026-03-17 08:00:00,JD-004,18684.6,0.676,95.8,58.6,0,0.684,0,PI-SIM
CM-0006037,20260317,2026-03-17 08:00:00,JD-005,19851.9,0.679,91.8,50.2,0,0.88,0,PI-SIM
CM-0006038,20260317,2026-03-17 08:00:00,JD-006,18922.7,0.792,84.9,46.2,0,0.602,0,PI-SIM
CM-0006039,20260317,2026-03-17 08:00:00,BT-001,12586.0,0.884,88.0,22.4,0,0.466,0,PI-SIM
CM-0006040,20260317,2026-03-17 08:00:00,BT-002,19572.2,0.81,88.6,48.4,0,0.716,0,PI-SIM
CM-0006041,20260317,2026-03-17 08:00:00,BT-003,18452.0,0.786,83.7,45.9,0,0.814,0,PI-SIM
CM-0006042,20260317,2026-03-17 08:00:00,BT-004,19830.8,0.804,84.7,43.6,0,0.611,0,PI-SIM
CM-0006043,20260317,2026-03-17 08:00:00,BT-005,9141.2,0.938,75.5,21.4,0,0.466,0,PI-SIM
CM-0006044,20260317,2026-03-17 08:00:00,BT-006,18871.1,0.75,86.4,49.8,0,0.769,0,PI-SIM
CM-0006045,20260317,2026-03-17 08:00:00,UV-001,9978.8,0.827,82.4,33.6,0,0.649,0,PI-SIM
CM-0006046,20260317,2026-03-17 08:00:00,UV-002,13423.3,0.899,83.0,23.0,0,0.46,0,PI-SIM
CM-0006047,20260317,2026-03-17 08:00:00,UV-003,14130.9,0.811,88.3,43.6,0,0.607,0,PI-SIM
CM-0006048,20260317,2026-03-17 08:00:00,UV-004,10457.7,0.925,81.9,16.7,0,0.401,0,PI-SIM
CM-0006049,20260318,2026-03-18 08:00:00,TR-001,16056.5,0.778,87.7,37.7,0,0.767,0,PI-SIM
CM-0006050,20260318,2026-03-18 08:00:00,TR-002,19730.6,0.765,84.6,61.0,0,0.632,0,PI-SIM
CM-0006051,20260318,2026-03-18 08:00:00,TR-003,14312.5,0.711,89.4,48.6,0,0.684,0,PI-SIM
CM-0006052,20260318,2026-03-18 08:00:00,TR-004,9132.6,0.765,83.6,33.4,0,0.729,0,PI-SIM
CM-0006053,20260318,2026-03-18 08:00:00,TR-005,11521.6,0.805,84.5,33.6,0,0.725,0,PI-SIM
CM-0006054,20260318,2026-03-18 08:00:00,TR-006,13606.0,0.797,81.5,28.6,0,0.667,0,PI-SIM
CM-0006055,20260318,2026-03-18 08:00:00,TR-007,19435.1,0.775,84.5,55.8,0,0.529,0,PI-SIM
CM-0006056,20260318,2026-03-18 08:00:00,TR-008,14505.6,0.809,90.9,35.2,0,0.547,0,PI-SIM
CM-0006057,20260318,2026-03-18 08:00:00,TR-009,10810.1,0.844,84.5,33.1,0,0.507,0,PI-SIM
CM-0006058,20260318,2026-03-18 08:00:00,TR-010,11443.9,0.807,84.4,23.9,0,0.542,0,PI-SIM
CM-0006059,20260318,2026-03-18 08:00:00,TR-011,16358.4,0.764,93.4,45.3,0,0.712,0,PI-SIM
CM-0006060,20260318,2026-03-18 08:00:00,TR-012,18554.9,0.768,86.1,40.1,0,0.62,0,PI-SIM
CM-0006061,20260318,2026-03-18 08:00:00,LH-001,17300.7,0.751,86.7,47.3,0,0.897,0,PI-SIM
CM-0006062,20260318,2026-03-18 08:00:00,LH-002,12998.1,0.75,90.8,43.8,0,0.724,0,PI-SIM
CM-0006063,20260318,2026-03-18 08:00:00,LH-003,12704.1,0.758,84.5,43.3,0,0.705,0,PI-SIM
CM-0006064,20260318,2026-03-18 08:00:00,LH-004,17015.6,0.676,90.2,41.7,0,0.821,0,PI-SIM
CM-0006065,20260318,2026-03-18 08:00:00,LH-005,13288.6,0.8,83.9,47.3,0,0.63,0,PI-SIM
CM-0006066,20260318,2026-03-18 08:00:00,LH-006,15744.8,0.659,87.8,44.0,0,0.916,0,PI-SIM
CM-0006067,20260318,2026-03-18 08:00:00,LH-007,18045.5,0.774,88.8,41.9,0,0.657,0,PI-SIM
CM-0006068,20260318,2026-03-18 08:00:00,LH-008,10145.3,0.668,95.3,55.9,0,0.828,0,PI-SIM
CM-0006069,20260318,2026-03-18 08:00:00,JD-001,17751.3,0.778,86.4,31.4,0,0.691,0,PI-SIM
CM-0006070,20260318,2026-03-18 08:00:00,JD-002,13424.0,0.796,82.2,29.2,0,0.558,0,PI-SIM
CM-0006071,20260318,2026-03-18 08:00:00,JD-003,11195.3,0.853,83.9,25.8,0,0.428,0,PI-SIM
CM-0006072,20260318,2026-03-18 08:00:00,JD-004,18696.7,0.751,86.4,36.5,0,0.779,0,PI-SIM
CM-0006073,20260318,2026-03-18 08:00:00,JD-005,19863.4,0.641,88.6,47.7,0,0.783,0,PI-SIM
CM-0006074,20260318,2026-03-18 08:00:00,JD-006,18935.7,0.76,88.6,43.0,0,0.8,0,PI-SIM
CM-0006075,20260318,2026-03-18 08:00:00,BT-001,12598.4,0.819,89.1,31.5,0,0.477,0,PI-SIM
CM-0006076,20260318,2026-03-18 08:00:00,BT-002,19584.7,0.913,86.5,29.5,0,0.436,0,PI-SIM
CM-0006077,20260318,2026-03-18 08:00:00,BT-003,18464.3,0.732,89.9,29.0,0,0.705,0,PI-SIM
CM-0006078,20260318,2026-03-18 08:00:00,BT-004,19843.3,0.873,77.1,27.0,0,0.49,0,PI-SIM
CM-0006079,20260318,2026-03-18 08:00:00,BT-005,9154.5,0.858,84.8,33.8,0,0.427,0,PI-SIM
CM-0006080,20260318,2026-03-18 08:00:00,BT-006,18883.4,0.78,87.4,43.5,0,0.673,0,PI-SIM
CM-0006081,20260318,2026-03-18 08:00:00,UV-001,9990.7,0.812,85.9,39.6,0,0.481,0,PI-SIM
CM-0006082,20260318,2026-03-18 08:00:00,UV-002,13435.7,0.917,83.2,24.7,0,0.445,0,PI-SIM
CM-0006083,20260318,2026-03-18 08:00:00,UV-003,14142.8,0.883,85.2,36.3,0,0.561,0,PI-SIM
CM-0006084,20260318,2026-03-18 08:00:00,UV-004,10469.6,0.837,86.7,8.3,0,0.496,0,PI-SIM
CM-0006085,20260319,2026-03-19 08:00:00,TR-001,16071.4,0.735,92.1,39.8,0,0.752,0,PI-SIM
CM-0006086,20260319,2026-03-19 08:00:00,TR-002,19745.4,0.798,83.5,32.4,0,0.675,0,PI-SIM
CM-0006087,20260319,2026-03-19 08:00:00,TR-003,14327.2,0.733,89.9,36.7,0,0.701,0,PI-SIM
CM-0006088,20260319,2026-03-19 08:00:00,TR-004,9147.3,0.752,90.6,43.7,0,0.772,0,PI-SIM
CM-0006089,20260319,2026-03-19 08:00:00,TR-005,11536.4,0.813,84.2,29.2,0,0.776,0,PI-SIM
CM-0006090,20260319,2026-03-19 08:00:00,TR-006,13620.9,0.792,86.6,33.5,0,0.569,0,PI-SIM
CM-0006091,20260319,2026-03-19 08:00:00,TR-007,19449.8,0.716,88.9,65.8,0,0.63,0,PI-SIM
CM-0006092,20260319,2026-03-19 08:00:00,TR-008,14521.0,0.789,82.7,44.9,0,0.745,0,PI-SIM
CM-0006093,20260319,2026-03-19 08:00:00,TR-009,10825.1,0.846,83.6,19.6,0,0.437,0,PI-SIM
CM-0006094,20260319,2026-03-19 08:00:00,TR-010,11458.1,0.729,89.4,54.1,0,0.729,0,PI-SIM
CM-0006095,20260319,2026-03-19 08:00:00,TR-011,16373.1,0.802,85.3,21.7,0,0.59,0,PI-SIM
CM-0006096,20260319,2026-03-19 08:00:00,TR-012,18569.9,0.827,84.5,39.6,0,0.482,0,PI-SIM
CM-0006097,20260319,2026-03-19 08:00:00,LH-001,17314.8,0.709,93.1,64.7,0,0.768,0,PI-SIM
CM-0006098,20260319,2026-03-19 08:00:00,LH-002,13011.7,0.749,88.1,29.5,0,0.634,0,PI-SIM
CM-0006099,20260319,2026-03-19 08:00:00,LH-003,12718.1,0.747,90.4,42.2,0,0.671,0,PI-SIM
CM-0006100,20260319,2026-03-19 08:00:00,LH-004,17029.1,0.707,88.6,40.3,0,0.758,0,PI-SIM
CM-0006101,20260319,2026-03-19 08:00:00,LH-005,13302.3,0.796,80.4,24.5,0,0.636,0,PI-SIM
CM-0006102,20260319,2026-03-19 08:00:00,LH-006,15758.7,0.757,89.9,39.8,0,0.776,0,PI-SIM
CM-0006103,20260319,2026-03-19 08:00:00,LH-007,18059.6,0.829,83.3,34.6,0,0.571,0,PI-SIM
CM-0006104,20260319,2026-03-19 08:00:00,LH-008,10158.6,0.721,88.4,51.1,0,0.761,0,PI-SIM
CM-0006105,20260319,2026-03-19 08:00:00,JD-001,17764.0,0.795,92.3,37.9,0,0.65,0,PI-SIM
CM-0006106,20260319,2026-03-19 08:00:00,JD-002,13436.9,0.797,88.7,34.2,0,0.635,0,PI-SIM
CM-0006107,20260319,2026-03-19 08:00:00,JD-003,11208.2,0.777,86.1,36.1,0,0.685,0,PI-SIM
CM-0006108,20260319,2026-03-19 08:00:00,JD-004,18708.8,0.657,91.4,47.8,0,0.862,0,PI-SIM
CM-0006109,20260319,2026-03-19 08:00:00,JD-005,19875.0,0.64,96.1,50.2,0,0.94,0,PI-SIM
CM-0006110,20260319,2026-03-19 08:00:00,JD-006,18948.7,0.777,88.1,32.8,0,0.716,0,PI-SIM
CM-0006111,20260319,2026-03-19 08:00:00,BT-001,12610.9,0.815,85.2,35.8,0,0.554,0,PI-SIM
CM-0006112,20260319,2026-03-19 08:00:00,BT-002,19597.2,0.818,90.7,47.7,0,0.601,0,PI-SIM
CM-0006113,20260319,2026-03-19 08:00:00,BT-003,18476.7,0.838,91.2,34.8,0,0.533,0,PI-SIM
CM-0006114,20260319,2026-03-19 08:00:00,BT-004,19855.8,0.874,82.9,15.2,0,0.563,0,PI-SIM
CM-0006115,20260319,2026-03-19 08:00:00,BT-005,9167.8,0.979,82.3,31.7,0,0.141,0,PI-SIM
CM-0006116,20260319,2026-03-19 08:00:00,BT-006,18895.7,0.8,81.5,42.8,0,0.776,0,PI-SIM
CM-0006117,20260319,2026-03-19 08:00:00,UV-001,10002.5,0.82,85.9,36.5,0,0.521,0,PI-SIM
CM-0006118,20260319,2026-03-19 08:00:00,UV-002,13448.1,0.927,85.2,22.2,0,0.406,0,PI-SIM
CM-0006119,20260319,2026-03-19 08:00:00,UV-003,14154.6,0.834,92.0,20.6,0,0.471,0,PI-SIM
CM-0006120,20260319,2026-03-19 08:00:00,UV-004,10481.6,0.899,81.4,20.3,0,0.354,0,PI-SIM
CM-0006121,20260320,2026-03-20 08:00:00,TR-001,16086.3,0.839,86.0,27.7,0,0.6,0,PI-SIM
CM-0006122,20260320,2026-03-20 08:00:00,TR-002,19760.3,0.821,85.6,44.6,0,0.516,0,PI-SIM
CM-0006123,20260320,2026-03-20 08:00:00,TR-003,14341.9,0.733,91.9,33.5,0,0.641,0,PI-SIM
CM-0006124,20260320,2026-03-20 08:00:00,TR-004,9161.9,0.76,89.5,38.8,0,0.723,0,PI-SIM
CM-0006125,20260320,2026-03-20 08:00:00,TR-005,11551.2,0.803,90.7,40.1,0,0.65,0,PI-SIM
CM-0006126,20260320,2026-03-20 08:00:00,TR-006,13635.8,0.773,82.3,27.9,0,0.574,0,PI-SIM
CM-0006127,20260320,2026-03-20 08:00:00,TR-007,19464.5,0.748,88.5,31.1,0,0.823,0,PI-SIM
CM-0006128,20260320,2026-03-20 08:00:00,TR-008,14536.3,0.836,88.9,39.9,0,0.573,0,PI-SIM
CM-0006129,20260320,2026-03-20 08:00:00,TR-009,10840.1,0.839,86.0,38.8,0,0.579,0,PI-SIM
CM-0006130,20260320,2026-03-20 08:00:00,TR-010,11472.4,0.802,89.1,31.8,0,0.727,0,PI-SIM
CM-0006131,20260320,2026-03-20 08:00:00,TR-011,16387.9,0.8,88.9,22.8,0,0.559,0,PI-SIM
CM-0006132,20260320,2026-03-20 08:00:00,TR-012,18584.8,0.805,89.0,35.0,0,0.656,0,PI-SIM
CM-0006133,20260320,2026-03-20 08:00:00,LH-001,17328.8,0.721,86.1,44.6,0,0.661,0,PI-SIM
CM-0006134,20260320,2026-03-20 08:00:00,LH-002,13025.4,0.7,88.9,44.8,0,0.768,0,PI-SIM
CM-0006135,20260320,2026-03-20 08:00:00,LH-003,12732.0,0.712,89.2,48.1,0,0.709,0,PI-SIM
CM-0006136,20260320,2026-03-20 08:00:00,LH-004,17042.7,0.717,93.4,25.9,0,0.807,0,PI-SIM
CM-0006137,20260320,2026-03-20 08:00:00,LH-005,13316.1,0.785,84.2,41.9,0,0.685,0,PI-SIM
CM-0006138,20260320,2026-03-20 08:00:00,LH-006,15772.6,0.748,88.5,56.3,0,0.778,0,PI-SIM
CM-0006139,20260320,2026-03-20 08:00:00,LH-007,18073.7,0.756,86.9,36.9,0,0.623,0,PI-SIM
CM-0006140,20260320,2026-03-20 08:00:00,LH-008,10171.9,0.683,92.0,48.6,0,0.732,0,PI-SIM
CM-0006141,20260320,2026-03-20 08:00:00,JD-001,17776.8,0.734,93.4,44.1,0,0.782,0,PI-SIM
CM-0006142,20260320,2026-03-20 08:00:00,JD-002,13449.8,0.784,88.5,39.0,0,0.623,0,PI-SIM
CM-0006143,20260320,2026-03-20 08:00:00,JD-003,11221.2,0.824,89.8,39.8,0,0.582,0,PI-SIM
CM-0006144,20260320,2026-03-20 08:00:00,JD-004,18720.9,0.695,90.4,39.3,0,0.647,0,PI-SIM
CM-0006145,20260320,2026-03-20 08:00:00,JD-005,19886.5,0.592,93.0,60.8,0,1.164,0,PI-SIM
CM-0006146,20260320,2026-03-20 08:00:00,JD-006,18961.7,0.772,83.8,40.2,0,0.815,0,PI-SIM
CM-0006147,20260320,2026-03-20 08:00:00,BT-001,12623.3,0.836,86.2,28.3,0,0.6,0,PI-SIM
CM-0006148,20260320,2026-03-20 08:00:00,BT-002,19609.7,0.813,89.2,39.0,0,0.59,0,PI-SIM
CM-0006149,20260320,2026-03-20 08:00:00,BT-003,18489.1,0.703,92.8,43.9,0,0.827,0,PI-SIM
CM-0006150,20260320,2026-03-20 08:00:00,BT-004,19868.2,0.775,86.3,51.3,0,0.599,0,PI-SIM
CM-0006151,20260320,2026-03-20 08:00:00,BT-005,9181.0,0.915,77.6,39.1,0,0.412,0,PI-SIM
CM-0006152,20260320,2026-03-20 08:00:00,BT-006,18908.0,0.741,81.2,27.2,0,0.708,0,PI-SIM
CM-0006153,20260320,2026-03-20 08:00:00,UV-001,10014.3,0.856,88.7,38.5,0,0.466,0,PI-SIM
CM-0006154,20260320,2026-03-20 08:00:00,UV-002,13460.5,0.852,82.1,39.2,0,0.512,0,PI-SIM
CM-0006155,20260320,2026-03-20 08:00:00,UV-003,14166.5,0.864,88.9,26.9,0,0.522,0,PI-SIM
